date,Salinity,Air Temperature,Sea Surface Temperature,Rain Rate
11/23/15 2:00,32.7053,10.825,12.36,0.00959839
11/23/15 3:00,32.702,9.833,12.333,0.0287988
11/23/15 4:00,32.7022,9.485,12.335,0
11/23/15 5:00,32.7075,9.288,12.33,0.0288025
11/23/15 6:00,32.6992,9.394,12.323,0.0287988
11/23/15 7:00,32.7013,8.826,12.336,0
11/23/15 8:00,32.7076,8.712,12.364,0.0191968
11/23/15 9:00,32.7145,8.621,12.377,0.00960205
11/23/15 10:00,32.712,8.886,12.36,0.00959839
11/23/15 11:00,32.7189,8.704,12.373,0
11/23/15 12:00,32.7196,8.788,12.359,0
11/23/15 13:00,32.7249,9.401,12.376,0.0192004
11/23/15 14:00,32.7181,9.841,12.363,0
11/23/15 15:00,32.7158,9.901,12.37,0
11/23/15 16:00,32.678,9.803,12.278,0
11/23/15 17:00,32.7151,10.613,12.429,0.00959839
11/23/15 18:00,32.758,11.143,12.585,0
11/23/15 19:00,32.7524,11.348,12.53,0
11/23/15 20:00,32.7407,11.84,12.448,0
11/23/15 21:00,32.7366,11.507,12.501,0
11/23/15 22:00,32.7527,10.999,12.545,0
11/23/15 23:00,32.7317,10.083,12.5,0.0192004
11/24/15 0:00,32.7308,10.469,12.467,0.0191968
11/24/15 1:00,32.742,10.878,12.474,0
11/24/15 2:00,32.7263,10.272,12.459,1.6416
11/24/15 3:00,32.7395,10.795,12.468,0.604797
11/24/15 4:00,32.7434,10.734,12.48,1.4016
11/24/15 5:00,32.7466,10.553,12.484,1.4592
11/24/15 6:00,32.7628,8.598,12.506,1.0464
11/24/15 7:00,32.7645,7.924,12.492,0.950398
11/24/15 8:00,32.7578,8.136,12.446,0.662399
11/24/15 9:00,32.7672,7.659,12.433,0.403202
11/24/15 10:00,32.769,8.273,12.421,0.24
11/24/15 11:00,32.7644,8.492,12.412,0
11/24/15 12:00,32.7655,8.81,12.424,0
11/24/15 13:00,32.7702,8.818,12.434,0
11/24/15 14:00,32.7728,8.341,12.431,0
11/24/15 15:00,32.772,6.856,12.433,0.883198
11/24/15 16:00,32.7734,7.561,12.416,0.0192004
11/24/15 17:00,32.7769,8.454,12.423,0
11/24/15 18:00,32.7752,8.424,12.426,0
11/24/15 19:00,32.7731,7.742,12.423,0
11/24/15 20:00,32.7704,7.038,12.426,0.0671997
11/24/15 21:00,32.7729,7.886,12.432,0
11/24/15 22:00,32.7761,8.386,12.436,0
11/24/15 23:00,32.7745,8.576,12.418,0
11/25/15 0:00,32.7722,8.629,12.402,0
11/25/15 1:00,32.7695,8.689,12.393,0.00959839
11/25/15 2:00,32.7549,8.644,12.39,0
11/25/15 3:00,32.7547,8.576,12.377,0.0192004
11/25/15 4:00,32.7537,8.356,12.387,0
11/25/15 5:00,32.7541,8.159,12.369,0
11/25/15 6:00,32.7543,8.242,12.372,0
11/25/15 7:00,32.7569,8.227,12.369,0
11/25/15 8:00,32.7588,8.007,12.368,0
11/25/15 9:00,32.765,7.765,12.452,0.0192004
11/25/15 10:00,32.7702,7.159,12.434,0.0287988
11/25/15 11:00,32.7647,7.356,12.415,0.0287988
11/25/15 12:00,32.7672,7.697,12.411,0
11/25/15 13:00,32.7698,7.295,12.385,0
11/25/15 14:00,32.7652,7.174,12.376,0
11/25/15 15:00,32.7703,6.985,12.368,0.0383972
11/25/15 16:00,32.7713,6.439,12.346,0
11/25/15 17:00,32.7708,7.348,12.329,0.0192004
11/25/15 18:00,32.7716,8.023,12.35,0
11/25/15 19:00,32.771,8.06,12.354,0
11/25/15 20:00,32.7695,8.409,12.37,0
11/25/15 21:00,32.7624,8.644,12.366,0
11/25/15 22:00,32.7522,8.894,12.359,0
11/25/15 23:00,32.7412,8.954,12.353,0
11/26/15 0:00,32.7433,9.053,12.367,0
11/26/15 1:00,32.7424,9.022,12.334,0
11/26/15 2:00,32.7558,8.954,12.333,0.0288025
11/26/15 3:00,32.7523,8.553,12.326,0
11/26/15 4:00,32.7529,8.28,12.322,0.00960205
11/26/15 5:00,32.7541,8.151,12.314,0.0383972
11/26/15 6:00,32.7375,8.106,12.266,0
11/26/15 7:00,32.6162,7.879,11.988,0
11/26/15 8:00,32.5856,7.265,11.951,0.0479993
11/26/15 9:00,32.5979,7.333,11.958,0
11/26/15 10:00,32.6287,7.333,11.998,0.0192004
11/26/15 11:00,32.65,7.053,12.009,0.00959839
11/26/15 12:00,32.7081,6.735,12.085,0
11/26/15 13:00,32.7478,6.182,12.163,0
11/26/15 14:00,32.7732,6.546,12.178,0.0479993
11/26/15 15:00,32.7749,6.886,12.11,0
11/26/15 16:00,32.7737,6.864,12.085,0
11/26/15 17:00,32.7751,7.015,12.068,0
11/26/15 18:00,32.7663,7.583,12.056,0
11/26/15 19:00,32.7359,8.523,12.051,0
11/26/15 20:00,32.7243,9.235,12.061,0
11/26/15 21:00,32.7233,9.704,12.083,0
11/26/15 22:00,32.7259,10.696,12.09,0
11/26/15 23:00,32.79,11.128,12.095,0
11/27/15 0:00,32.7749,11.318,12.054,0
11/27/15 1:00,32.8099,11.045,12.046,0.0192004
11/27/15 2:00,32.8206,10.166,12.013,0.0383972
11/27/15 3:00,32.8227,9.666,11.982,0
11/27/15 4:00,32.835,9.924,11.967,0
11/27/15 5:00,32.8175,10.068,11.945,0
11/27/15 6:00,32.8004,9.818,11.959,0
11/27/15 7:00,32.7571,8.916,11.908,0.0576013
11/27/15 8:00,32.7626,8.5,11.938,0
11/27/15 9:00,32.7594,7.917,11.902,0
11/27/15 10:00,32.7651,7.894,11.901,0.00960205
11/27/15 11:00,32.7701,7.295,11.902,0
11/27/15 12:00,32.7662,7.205,11.88,0.0192004
11/27/15 13:00,32.7658,7.462,11.843,0
11/27/15 14:00,32.8076,7.174,11.855,0
11/27/15 15:00,32.8185,7.174,11.846,0
11/27/15 16:00,32.8373,7.561,11.861,0.0192004
11/27/15 17:00,32.8497,7.909,11.892,0
11/27/15 18:00,32.8531,8.394,11.908,0
11/27/15 19:00,32.8569,9.56,11.908,0
11/27/15 20:00,32.8516,10.477,11.914,0
11/27/15 21:00,32.8508,11.166,11.927,0.00960205
11/27/15 22:00,32.8523,11.219,11.933,0
11/27/15 23:00,32.8521,10.856,11.93,0
11/28/15 0:00,32.8536,10.909,11.925,0
11/28/15 1:00,32.8585,11.416,11.892,0.0671997
11/28/15 2:00,32.8692,10.492,11.882,0
11/28/15 3:00,32.8705,10.06,11.863,0.0384009
11/28/15 4:00,32.8745,9.477,11.853,0.0192004
11/28/15 5:00,32.88,9.522,11.85,0
11/28/15 6:00,32.87,9.363,11.824,0
11/28/15 7:00,32.8754,8.962,11.819,0
11/28/15 8:00,32.8781,8.545,11.828,0
11/28/15 9:00,32.8771,8.485,11.839,0.0192004
11/28/15 10:00,32.8746,8.03,11.821,0.00960205
11/28/15 11:00,32.8696,7.621,11.831,0
11/28/15 12:00,32.8675,8.106,11.818,0
11/28/15 13:00,32.8636,8.379,11.785,0
11/28/15 14:00,32.865,8.076,11.756,0
11/28/15 15:00,32.8731,7.386,11.76,0
11/28/15 16:00,32.8727,7,11.778,0.0192004
11/28/15 17:00,32.8602,7.144,11.768,0
11/28/15 18:00,32.8333,7.697,11.816,0
11/28/15 19:00,32.823,8.257,11.875,0
11/28/15 20:00,32.8233,9.409,11.868,0
11/28/15 21:00,32.8422,10.318,11.796,0
11/28/15 22:00,32.8458,10.787,11.792,0
11/28/15 23:00,32.8424,11.287,11.776,0.0192004
11/29/15 0:00,32.8404,11.469,11.776,0
11/29/15 1:00,32.8346,10.742,11.776,0.0287988
11/29/15 2:00,32.8585,9.666,11.727,0
11/29/15 3:00,32.8741,9.197,11.727,0
11/29/15 4:00,32.8752,9.265,11.74,0.0192004
11/29/15 5:00,32.863,9.235,11.778,0.0575977
11/29/15 6:00,32.8604,8.697,11.771,0
11/29/15 7:00,32.8537,8.22,11.739,0.0864001
11/29/15 8:00,32.8574,8.113,11.77,0.00960205
11/29/15 9:00,32.8625,7.727,11.695,0
11/29/15 10:00,32.8766,7.25,11.679,0.0192004
11/29/15 11:00,32.8719,7.197,11.692,0
11/29/15 12:00,32.8777,6.932,11.691,0
11/29/15 13:00,32.8376,6.894,11.625,0
11/29/15 14:00,32.824,6.644,11.679,0.00959839
11/29/15 15:00,32.8205,6.636,11.695,0
11/29/15 16:00,32.819,6.758,11.7,0.0192004
11/29/15 17:00,32.8197,6.985,11.707,0
11/29/15 18:00,32.8195,7.515,11.749,0
11/29/15 19:00,32.825,8.47,11.767,0
11/29/15 20:00,32.8146,9.204,11.759,0
11/29/15 21:00,32.8136,10.159,11.759,0
11/29/15 22:00,32.814,10.719,11.796,0
11/29/15 23:00,32.8151,11.568,11.797,0
11/30/15 0:00,32.8164,11.257,11.79,0
11/30/15 1:00,32.8183,11.06,11.79,0.00959839
11/30/15 2:00,32.8202,10.037,11.789,0.0288025
11/30/15 3:00,32.8177,8.977,11.805,0.0191968
11/30/15 4:00,32.8088,8.644,11.77,0
11/30/15 5:00,32.8094,7.523,11.799,0.0192004
11/30/15 6:00,32.7992,7.273,11.729,0
11/30/15 7:00,32.8039,7.121,11.727,0.0288025
11/30/15 8:00,32.8056,7.379,11.745,0.0191968
11/30/15 9:00,32.8117,7.409,11.77,0
11/30/15 10:00,32.8142,7.356,11.755,0
11/30/15 11:00,32.8239,7.061,11.776,0
11/30/15 12:00,32.8248,7.083,11.775,0.0192004
11/30/15 13:00,32.8204,9.485,11.769,0
11/30/15 14:00,32.8281,8.621,11.769,0.0192004
11/30/15 15:00,32.8299,7.939,11.778,0.0576013
11/30/15 16:00,32.8384,8.106,11.819,0.0479993
11/30/15 17:00,32.8439,6.727,11.815,0.0287988
11/30/15 18:00,32.8463,8.666,11.82,0
11/30/15 19:00,32.8484,10.113,11.822,0
11/30/15 20:00,32.8462,10.492,11.83,0
11/30/15 21:00,32.8367,10.696,11.843,0.0287988
11/30/15 22:00,32.8329,10.893,11.877,0
11/30/15 23:00,32.7719,10.674,11.879,0.0480029
12/1/15 0:00,32.7558,11.287,11.916,0
12/1/15 1:00,32.7494,11.143,11.953,0
12/1/15 2:00,32.7539,10.659,11.949,0.0287988
12/1/15 3:00,32.7553,10.363,11.932,0.00959839
12/1/15 4:00,32.7624,11.196,11.924,0
12/1/15 5:00,32.7503,11.545,11.941,0.0768018
12/1/15 6:00,32.7505,11.742,11.997,0
12/1/15 7:00,32.7495,11.818,12.008,0
12/1/15 8:00,32.7466,11.636,12.04,0
12/1/15 9:00,32.7482,11.658,12.08,0
12/1/15 10:00,32.7617,11.681,12.025,0.00959839
12/1/15 11:00,32.7661,11.787,11.999,0.0288025
12/1/15 12:00,32.7645,11.901,12.003,0
12/1/15 13:00,32.784,11.628,12.004,0.0384009
12/1/15 14:00,32.7904,11.28,11.923,0
12/1/15 15:00,32.7645,11.272,11.765,0.0192004
12/1/15 16:00,32.7496,11.409,11.729,0
12/1/15 17:00,32.7129,11.59,11.838,0
12/1/15 18:00,32.6979,11.924,11.918,0
12/1/15 19:00,32.6963,11.916,11.944,0
12/1/15 20:00,32.6876,12.234,11.923,0
12/1/15 21:00,32.6864,12.249,11.899,0.0576013
12/1/15 22:00,32.6875,12.317,11.89,0.0192004
12/1/15 23:00,32.6795,12.166,11.887,0.0287988
12/2/15 0:00,32.6731,12.083,11.891,0.48
12/2/15 1:00,32.6729,10.977,11.889,0.249602
12/2/15 2:00,32.6442,10.575,11.893,1.1424
12/2/15 3:00,32.6368,10.272,11.907,1.9392
12/2/15 4:00,32.631,10.356,11.908,2.976
12/2/15 5:00,32.6012,10.5,11.91,0
12/2/15 6:00,32.6073,10.977,11.934,2.4288
12/2/15 7:00,32.6194,10.749,11.96,0.1248
12/2/15 8:00,32.613,11.219,11.975,0.211199
12/2/15 9:00,32.6246,11.409,11.975,0.0767999
12/2/15 10:00,32.6431,11.53,11.902,0.422401
12/2/15 11:00,32.6575,11.727,11.827,0
12/2/15 12:00,32.6386,11.651,11.854,0
12/2/15 13:00,32.6289,11.901,11.948,0.0575995
12/2/15 14:00,32.6264,11.939,12.015,0
12/2/15 15:00,32.6265,11.704,12.048,0.0384
12/2/15 16:00,32.6358,10.954,12.023,0
12/2/15 17:00,32.6465,11.537,11.929,0.1056
12/2/15 18:00,32.6894,11.704,11.836,0.0672006
12/2/15 19:00,32.719,11.492,11.809,0.0191995
12/2/15 20:00,32.7423,11.499,11.799,0
12/2/15 21:00,32.7134,11.689,11.822,0.0480002
12/2/15 22:00,32.6929,11.658,11.853,0
12/2/15 23:00,32.6926,12.355,11.86,0.0192004
12/3/15 0:00,32.6985,12.651,11.84,0
12/3/15 1:00,32.6988,12.863,11.833,0.0287997
12/3/15 2:00,32.7131,13.037,11.819,0.0288007
12/3/15 3:00,32.718,12.598,11.809,0
12/3/15 4:00,32.7248,12.946,11.798,0
12/3/15 5:00,32.7313,12.848,11.774,0.9216
12/3/15 6:00,32.7586,12.575,11.71,2.5824
12/3/15 7:00,32.7799,12.552,11.666,1.5648
12/3/15 8:00,32.7874,12.931,11.642,0.912
12/3/15 9:00,32.7875,13.408,11.653,1.968
12/3/15 10:00,32.7862,13.575,11.671,0.72
12/3/15 11:00,32.7827,13.575,11.676,0.0672015
12/3/15 12:00,32.7585,12.166,11.688,0.72
12/3/15 13:00,32.7506,12.189,11.697,1.488
12/3/15 14:00,32.7367,13.136,11.727,0.0384009
12/3/15 15:00,32.7357,12.727,11.737,1.296
12/3/15 16:00,32.7402,13.204,11.754,0.5472
12/3/15 17:00,32.7446,13.787,11.749,0.192001
12/3/15 18:00,32.7592,14.711,11.738,0
12/3/15 19:00,32.7608,13.529,11.734,0
12/3/15 20:00,32.7653,13.279,11.731,0
12/3/15 21:00,32.7601,11.833,11.738,0
12/3/15 22:00,32.7543,10.113,11.738,1.4496
12/3/15 23:00,32.77,10.674,11.739,0.115199
12/4/15 0:00,32.7732,10.939,11.742,0.0767999
12/4/15 1:00,32.7714,11.386,11.744,0.00960022
12/4/15 2:00,32.7728,11.424,11.738,0
12/4/15 3:00,32.7585,10.636,11.773,0.0288007
12/4/15 4:00,32.7581,11.598,11.769,0
12/4/15 5:00,32.7558,9.894,11.754,0
12/4/15 6:00,32.7629,11.469,11.747,0.5472
12/4/15 7:00,32.7653,11.621,11.741,0
12/4/15 8:00,32.7655,11.189,11.733,0.00960022
12/4/15 9:00,32.7636,11.605,11.722,0
12/4/15 10:00,32.7505,9.378,11.718,0.595201
12/4/15 11:00,32.7425,9.591,11.737,0.0671997
12/4/15 12:00,32.7357,9.954,11.833,0.0192004
12/4/15 13:00,32.7182,10.424,11.833,0.988799
12/4/15 14:00,32.6894,9.947,11.804,1.0272
12/4/15 15:00,32.6897,10.962,11.745,0.00959839
12/4/15 16:00,32.7058,10.81,11.761,0.0288007
12/4/15 17:00,32.7604,11.469,11.688,0
12/4/15 18:00,32.8187,11.59,11.696,0
12/4/15 19:00,32.8228,11.749,11.699,0
12/4/15 20:00,32.8174,11.318,11.725,0
12/4/15 21:00,32.8145,11.242,11.747,0
12/4/15 22:00,32.8084,10.643,11.744,0
12/4/15 23:00,32.8003,11.189,11.752,0
12/5/15 0:00,32.7867,11.719,11.752,0.364801
12/5/15 1:00,32.7878,11.431,11.753,0
12/5/15 2:00,32.7888,11.484,11.743,0.0191986
12/5/15 3:00,32.7895,11.764,11.74,0
12/5/15 4:00,32.7946,11.037,11.721,0
12/5/15 5:00,32.8066,10.636,11.703,0
12/5/15 6:00,32.8231,10.507,11.68,0
12/5/15 7:00,32.8323,11.802,11.652,0
12/5/15 8:00,32.8388,11.098,11.66,0
12/5/15 9:00,32.8333,11.613,11.664,0.0384009
12/5/15 10:00,32.8261,11.249,11.67,0.00960022
12/5/15 11:00,32.8179,12.333,11.644,0
12/5/15 12:00,32.8116,12.264,11.65,0
12/5/15 13:00,32.7878,12.189,11.667,0.0767999
12/5/15 14:00,32.778,12.287,11.731,0.00960022
12/5/15 15:00,32.775,12.333,11.751,0
12/5/15 16:00,32.769,12.651,11.75,0.00960022
12/5/15 17:00,32.7659,12.643,11.748,0
12/5/15 18:00,32.7704,13.158,11.744,0
12/5/15 19:00,32.7754,13.635,11.713,0
12/5/15 20:00,32.7616,13.742,11.733,0
12/5/15 21:00,32.7497,12.666,11.773,0
12/5/15 22:00,32.7355,11.977,11.809,0.345601
12/5/15 23:00,32.7299,11.371,11.812,0.8736
12/6/15 0:00,32.7155,10.818,11.676,1.68
12/6/15 1:00,32.7282,10.78,11.677,1.6128
12/6/15 2:00,32.6985,10.772,11.599,2.8992
12/6/15 3:00,32.7112,10.916,11.609,2.7456
12/6/15 4:00,32.7145,10.719,11.603,3.4368
12/6/15 5:00,32.7049,10.681,11.563,1.728
12/6/15 6:00,32.7165,10.893,11.572,0.921599
12/6/15 7:00,32.7383,10.363,11.649,0.768003
12/6/15 8:00,32.7399,10.545,11.624,2.88
12/6/15 9:00,32.7876,11.802,11.379,2.544
12/6/15 10:00,32.8331,12.477,11.597,0.182402
12/6/15 11:00,32.8208,12.302,11.752,0
12/6/15 12:00,32.8124,12.401,11.832,0
12/6/15 13:00,32.8067,11.287,11.877,0
12/6/15 14:00,32.7983,11.999,11.925,0
12/6/15 15:00,32.7939,12.257,11.93,0.0576001
12/6/15 16:00,32.7752,12.31,11.938,0
12/6/15 17:00,32.7568,12.583,11.949,0.0288
12/6/15 18:00,32.7673,12.613,11.947,0.00959999
12/6/15 19:00,32.7759,12.461,11.946,0
12/6/15 20:00,32.7793,12.499,11.951,0
12/6/15 21:00,32.779,12.681,11.937,0.00959999
12/6/15 22:00,32.7779,12.848,11.946,0
12/6/15 23:00,32.7848,12.764,11.947,0.0384
12/7/15 0:00,32.7836,12.817,11.945,0
12/7/15 1:00,32.787,12.355,11.929,0.2496
12/7/15 2:00,32.7845,11.946,11.933,0.384
12/7/15 3:00,32.7833,11.924,11.941,0.8544
12/7/15 4:00,32.7705,11.658,11.972,1.2096
12/7/15 5:00,32.7676,10.81,11.994,0.864
12/7/15 6:00,32.7726,10.621,11.996,1.6992
12/7/15 7:00,32.768,10.863,12.009,0.4896
12/7/15 8:00,32.7685,11.227,12.004,1.3056
12/7/15 9:00,32.7747,11.742,12.008,0.6816
12/7/15 10:00,32.7602,12.03,11.998,0.624
12/7/15 11:00,32.7654,12.037,11.98,0.6048
12/7/15 12:00,32.7491,12.136,11.982,0.816
12/7/15 13:00,32.7246,12.234,12.011,1.7952
12/7/15 14:00,32.7167,12.386,12.02,2.3328
12/7/15 15:00,32.7191,12.416,11.992,2.88
12/7/15 16:00,32.7108,13.158,11.986,3.936
12/7/15 17:00,32.7177,13.234,11.988,5.0784
12/7/15 18:00,32.7142,13.226,11.992,1.3632
12/7/15 19:00,32.7238,13.484,11.991,0.921601
12/7/15 20:00,32.7217,13.295,12,0.211199
12/7/15 21:00,32.7211,13.673,12.004,0.0288007
12/7/15 22:00,32.7255,13.613,12.01,0.0192004
12/7/15 23:00,32.7267,13.582,12.012,0
12/8/15 0:00,32.7208,13.484,12.022,0.0192004
12/8/15 1:00,32.721,13.196,12.024,0
12/8/15 2:00,32.7155,13.181,12.039,0.00960022
12/8/15 3:00,32.7076,13.166,12.047,0
12/8/15 4:00,32.7056,13.113,12.058,0
12/8/15 5:00,32.7059,12.878,12.061,0.0191986
12/8/15 6:00,32.7043,12.817,12.064,0
12/8/15 7:00,32.7071,12.954,12.063,0
12/8/15 8:00,32.6841,12.939,12.076,0.278399
12/8/15 9:00,32.6831,12.984,12.076,0.1728
12/8/15 10:00,32.6844,12.984,12.08,0.0384009
12/8/15 11:00,32.679,13.052,12.095,0
12/8/15 12:00,32.6614,13.158,12.146,0.0960004
12/8/15 13:00,32.6466,13.136,12.174,0
12/8/15 14:00,32.6292,13.128,12.184,0.0192004
12/8/15 15:00,32.6238,13.166,12.21,0.24
12/8/15 16:00,32.624,13.143,12.212,0.1536
12/8/15 17:00,32.6245,13.204,12.206,0.499199
12/8/15 18:00,32.64,13.302,12.186,0.144001
12/8/15 19:00,32.6507,13.257,12.166,0.0671997
12/8/15 20:00,32.6562,13.302,12.152,0.0287988
12/8/15 21:00,32.6551,13.484,12.151,0.0192004
12/8/15 22:00,32.6503,13.56,12.161,0
12/8/15 23:00,32.6425,13.484,12.182,0.182402
12/9/15 0:00,32.647,13.461,12.178,0.431997
12/9/15 1:00,32.6403,13.62,12.2,0.0576013
12/9/15 2:00,32.6319,13.401,12.214,0.134399
12/9/15 3:00,32.6301,13.658,12.226,0.115199
12/9/15 4:00,32.6324,13.734,12.23,0.163202
12/9/15 5:00,32.6299,13.461,12.235,0.2592
12/9/15 6:00,32.6283,12.143,12.227,1.2
12/9/15 7:00,32.6284,12.007,12.218,1.7088
12/9/15 8:00,32.6397,12.348,12.194,1.0368
12/9/15 9:00,32.6737,12.62,12.132,0.931198
12/9/15 10:00,32.6739,12.598,12.124,0.72
12/9/15 11:00,32.6772,11.136,12.118,1.9008
12/9/15 12:00,32.6727,12.78,12.121,0
12/9/15 13:00,32.6738,12.84,12.123,0.00959839
12/9/15 14:00,32.6681,12.87,12.124,0
12/9/15 15:00,32.6387,12.673,12.161,0.00959839
12/9/15 16:00,32.6404,12.575,12.169,0
12/9/15 17:00,32.6299,12.666,12.192,0
12/9/15 18:00,32.6253,12.757,12.205,0
12/9/15 19:00,32.622,13.136,12.221,0.0192004
12/9/15 20:00,32.6207,13.128,12.239,0
12/9/15 21:00,32.622,12.795,12.243,0.00959839
12/9/15 22:00,32.6239,12.795,12.253,0
12/9/15 23:00,32.6239,12.757,12.253,0
12/10/15 0:00,32.6195,12.408,12.247,0.00959839
12/10/15 1:00,32.6216,12.416,12.238,0.00960205
12/10/15 2:00,32.6148,12.62,12.238,0
12/10/15 3:00,32.6205,12.098,12.226,0.0192004
12/10/15 4:00,32.621,12.393,12.221,0
12/10/15 5:00,32.6188,12.742,12.218,0
12/10/15 6:00,32.6232,12.401,12.214,0
12/10/15 7:00,32.6139,12.287,12.206,1.6512
12/10/15 8:00,32.5532,10.098,12.185,9.4848
12/10/15 9:00,32.6086,11.318,12.18,0
12/10/15 10:00,32.5881,12.219,12.229,0.1728
12/10/15 11:00,32.5774,10.765,12.292,0.6912
12/10/15 12:00,32.5722,12.257,12.33,0
12/10/15 13:00,32.562,11.871,12.355,0
12/10/15 14:00,32.549,12.56,12.402,0.0192
12/10/15 15:00,32.5458,11.802,12.43,0.1344
12/10/15 16:00,32.5312,12.613,12.47,0.00959999
12/10/15 17:00,32.5354,12.81,12.474,0
12/10/15 18:00,32.5389,12.711,12.481,0
12/10/15 19:00,32.5367,12.673,12.521,0
12/10/15 20:00,32.5324,11.431,12.547,0.0288
12/10/15 21:00,32.5295,11.757,12.568,0.4704
12/10/15 22:00,32.5172,11.363,12.591,0
12/10/15 23:00,32.5243,11.522,12.596,0.0671997
12/11/15 0:00,32.521,11.401,12.602,0
12/11/15 1:00,32.5167,11.075,12.607,0.0575999
12/11/15 2:00,32.516,10.984,12.609,0
12/11/15 3:00,32.4863,8.439,12.587,0.288
12/11/15 4:00,32.5046,9.591,12.621,2.0256
12/11/15 5:00,32.5058,11.075,12.634,0.1632
12/11/15 6:00,32.5064,10.962,12.63,0.2304
12/11/15 7:00,32.5088,11.121,12.636,0
12/11/15 8:00,32.5056,10.977,12.632,0.00959976
12/11/15 9:00,32.5127,10.946,12.637,0.0672002
12/11/15 10:00,32.5135,11.53,12.635,0
12/11/15 11:00,32.5126,10.007,12.636,0.00960022
12/11/15 12:00,32.5124,10.098,12.644,0
12/11/15 13:00,32.5127,10.144,12.637,0
12/11/15 14:00,32.5039,8.659,12.623,1.1808
12/11/15 15:00,32.5054,9.924,12.629,0.8544
12/11/15 16:00,32.5011,9.848,12.645,1.1136
12/11/15 17:00,32.4984,11.227,12.669,0.3648
12/11/15 18:00,32.5042,10.628,12.68,0.0863992
12/11/15 19:00,32.5015,11.06,12.693,0
12/11/15 20:00,32.502,11.174,12.698,0
12/11/15 21:00,32.5028,11.431,12.697,0
12/11/15 22:00,32.4998,11.348,12.695,0
12/11/15 23:00,32.5015,11.181,12.682,0
12/12/15 0:00,32.5034,11.242,12.682,0.00960022
12/12/15 1:00,32.5092,10.643,12.662,0.0480002
12/12/15 2:00,32.5109,10.901,12.659,0
12/12/15 3:00,32.5056,10.833,12.653,0.00960022
12/12/15 4:00,32.5085,10.681,12.643,0
12/12/15 5:00,32.5094,10.727,12.632,0
12/12/15 6:00,32.5099,10.628,12.637,0.00960022
12/12/15 7:00,32.5137,10.537,12.616,0.0191995
12/12/15 8:00,32.5127,10.553,12.615,0.00960022
12/12/15 9:00,32.5127,10.242,12.605,0
12/12/15 10:00,32.5123,10.727,12.6,0.0287997
12/12/15 11:00,32.5143,10.856,12.59,0.00960022
12/12/15 12:00,32.5134,11.181,12.591,0
12/12/15 13:00,32.5123,11.318,12.579,0.0671997
12/12/15 14:00,32.5101,10.371,12.575,0
12/12/15 15:00,32.5118,9.916,12.573,0.7488
12/12/15 16:00,32.5033,9.742,12.563,1.4688
12/12/15 17:00,32.5071,9.636,12.563,1.1712
12/12/15 18:00,32.5022,9.697,12.551,0.8448
12/12/15 19:00,32.5018,9.909,12.557,0.8832
12/12/15 20:00,32.4972,9.765,12.549,2.3424
12/12/15 21:00,32.4973,11.098,12.539,2.112
12/12/15 22:00,32.492,11.757,12.554,1.104
12/12/15 23:00,32.4967,12.992,12.564,0.614401
12/13/15 0:00,32.4973,13.045,12.582,0.0191986
12/13/15 1:00,32.4992,12.673,12.581,0
12/13/15 2:00,32.4923,12.363,12.579,0.0480011
12/13/15 3:00,32.503,12.325,12.571,0
12/13/15 4:00,32.4975,12.105,12.573,0
12/13/15 5:00,32.4921,10.598,12.577,0.124801
12/13/15 6:00,32.4965,12.045,12.583,0.0959985
12/13/15 7:00,32.4989,11.598,12.589,0.0192004
12/13/15 8:00,32.4993,11.575,12.593,0.0192004
12/13/15 9:00,32.4981,11.31,12.601,0
12/13/15 10:00,32.4964,10.954,12.603,0.0288007
12/13/15 11:00,32.4738,8.326,12.585,1.488
12/13/15 12:00,32.4866,9.788,12.6,0.374401
12/13/15 13:00,32.4728,9.522,12.606,0
12/13/15 14:00,32.4867,8.545,12.601,0.0671997
12/13/15 15:00,32.4888,9.522,12.614,0.0960004
12/13/15 16:00,32.4885,9.265,12.622,0
12/13/15 17:00,32.4839,10.053,12.623,0.105599
12/13/15 18:00,32.4849,10.303,12.635,0.0480011
12/13/15 19:00,32.4811,10.447,12.645,0
12/13/15 20:00,32.4815,10.848,12.661,0.124801
12/13/15 21:00,32.481,10.113,12.666,0.00959839
12/13/15 22:00,32.4814,10.522,12.67,0
12/13/15 23:00,32.4827,9.772,12.663,0.0959985
12/14/15 0:00,32.4823,9.962,12.648,0.00960022
12/14/15 1:00,32.4803,10.257,12.636,0
12/14/15 2:00,32.4819,9.674,12.622,0.691199
12/14/15 3:00,32.4853,10.31,12.618,0
12/14/15 4:00,32.4854,9.621,12.598,0
12/14/15 5:00,32.4882,9.333,12.597,0.297599
12/14/15 6:00,32.4848,9,12.591,0.192001
12/14/15 7:00,32.4885,8.106,12.579,0
12/14/15 8:00,32.4916,8.424,12.582,0.201601
12/14/15 9:00,32.4883,8.886,12.566,0.0479993
12/14/15 10:00,32.4951,8.507,12.557,0.0192004
12/14/15 11:00,32.4983,9.485,12.55,0.0960004
12/14/15 12:00,32.4933,8.386,12.537,0.3936
12/14/15 13:00,32.4968,10.098,12.534,0
12/14/15 14:00,32.4991,9.591,12.517,0.1632
12/14/15 15:00,32.4999,8.856,12.515,0.278401
12/14/15 16:00,32.4994,9.431,12.509,0.0479993
12/14/15 17:00,32.4972,8.81,12.506,0.3264
12/14/15 18:00,32.4938,9.712,12.5,1.344
12/14/15 19:00,32.4994,8.833,12.488,0.0864001
