date,pressure,pH,index
2016-01-03 07:00:00,30.9923,8.00815,3
2016-01-03 08:00:00,192.675,7.95151,3
2016-01-03 09:00:00,72.0515,8.1533,3
2016-01-03 10:00:00,192.77,8.03158,3
2016-01-03 11:00:00,146.534,7.11827,3
2016-01-03 12:00:00,84.2747,7.43002,3
2016-01-03 13:00:00,193.658,7.93084,3
2016-01-03 14:00:00,58.483,7.63345,3
2016-01-03 15:00:00,82.3773,7.46533,3
2016-01-03 16:00:00,193.664,7.58356,3
2016-01-03 17:00:00,193.496,8.36271,3
2016-01-03 18:00:00,17.6501,7.53826,3
2016-01-03 19:00:00,192.855,7.86428,3
2016-01-03 20:00:00,57.8023,7.81832,3
2016-01-03 21:00:00,192.275,6.97997,3
2016-01-03 22:00:00,85.8462,6.86047,3
2016-01-03 23:00:00,191.787,7.41403,3
2016-01-04 00:00:00,176.889,8.13927,4
2016-01-04 01:00:00,22.5752,7.45748,4
2016-01-04 02:00:00,111.581,7.54953,4
2016-01-04 03:00:00,193.317,7.73937,4
2016-01-04 04:00:00,146.712,8.14454,4
2016-01-04 05:00:00,78.6737,7.94525,4
2016-01-04 06:00:00,192.868,8.0295,4
2016-01-04 07:00:00,30.0095,7.70967,4
2016-01-04 08:00:00,192.477,7.5651,4
2016-01-04 09:00:00,72.2207,7.49967,4
2016-01-04 10:00:00,192.248,7.81898,4
2016-01-04 11:00:00,146.18,7.70546,4
2016-01-04 12:00:00,83.687,7.6906,4
2016-01-04 13:00:00,193.461,7.9649,4
2016-01-04 14:00:00,59.1079,7.63891,4
2016-01-04 15:00:00,82.489,7.64893,4
2016-01-04 16:00:00,194.274,8.16161,4
2016-01-04 17:00:00,194.253,7.74421,4
2016-01-04 18:00:00,17.0478,7.69776,4
2016-01-04 19:00:00,193.285,7.40198,4
2016-01-04 20:00:00,58.5004,7.87406,4
2016-01-04 21:00:00,192.242,7.5023,4
2016-01-04 22:00:00,85.7687,7.44533,4
2016-01-04 23:00:00,191.404,7.46419,4
2016-01-05 00:00:00,176.44,8.16172,5
2016-01-05 01:00:00,21.7663,7.90439,5
2016-01-05 02:00:00,111.122,8.36208,5
2016-01-05 03:00:00,192.624,7.90739,5
2016-01-05 04:00:00,146.233,7.5253,5
2016-01-05 05:00:00,118.785,8.14581,5
2016-01-05 06:00:00,193.344,7.36273,5
2016-01-05 07:00:00,32.0101,7.67403,5
2016-01-05 08:00:00,192.982,8.18351,5
2016-01-05 09:00:00,72.9009,8.24706,5
2016-01-05 10:00:00,192.481,8.0568,5
2016-01-05 11:00:00,146.745,7.59758,5
2016-01-05 12:00:00,106.428,7.43463,5
2016-01-05 13:00:00,193.158,7.85875,5
2016-01-05 14:00:00,58.6604,8.27222,5
2016-01-05 15:00:00,92.6091,7.72188,5
2016-01-05 16:00:00,193.803,7.4508,5
2016-01-05 17:00:00,193.778,7.91176,5
2016-01-05 18:00:00,24.289,7.41624,5
2016-01-05 19:00:00,193.29,6.8321,5
2016-01-05 20:00:00,58.0544,7.45153,5
2016-01-05 21:00:00,192.238,7.87018,5
2016-01-05 22:00:00,86.0359,7.3322,5
2016-01-05 23:00:00,191.482,8.00601,5
2016-01-06 00:00:00,176.548,7.60063,6
2016-01-06 01:00:00,34.0803,7.42947,6
2016-01-06 02:00:00,148.806,8.10586,6
2016-01-06 03:00:00,192.976,8.21886,6
2016-01-06 04:00:00,146.562,7.29666,6
2016-01-06 05:00:00,83.4409,7.5831,6
2016-01-06 06:00:00,193.275,7.84413,6
2016-01-06 07:00:00,30.9445,7.84273,6
2016-01-06 08:00:00,193.016,7.764,6
2016-01-06 09:00:00,72.4428,7.64423,6
2016-01-06 10:00:00,192.442,7.67159,6
2016-01-06 11:00:00,146.237,7.58951,6
2016-01-06 12:00:00,94.817,7.85535,6
2016-01-06 13:00:00,192.984,7.60281,6
2016-01-06 14:00:00,58.5428,7.40588,6
2016-01-06 15:00:00,96.8149,7.4694,6
2016-01-06 16:00:00,193.889,7.51712,6
2016-01-06 17:00:00,194.177,8.00997,6
2016-01-06 18:00:00,18.5953,7.51491,6
2016-01-06 19:00:00,193.77,7.84436,6
2016-01-06 20:00:00,58.5049,7.40804,6
2016-01-06 21:00:00,192.554,7.93876,6
2016-01-06 22:00:00,86.1848,7.62081,6
2016-01-06 23:00:00,191.402,7.49999,6
2016-01-07 00:00:00,176.47,7.47445,7
2016-01-07 01:00:00,21.0792,7.62726,7
2016-01-07 02:00:00,110.265,8.22874,7
2016-01-07 03:00:00,192.26,7.4774,7
2016-01-07 04:00:00,146.602,7.79986,7
2016-01-07 05:00:00,100.466,7.71832,7
2016-01-07 06:00:00,193.399,7.69003,7
2016-01-07 07:00:00,193.47,7.94882,7
2016-01-07 08:00:00,193.454,8.13067,7
2016-01-07 09:00:00,72.944,7.58057,7
2016-01-07 10:00:00,192.817,8.01678,7
2016-01-07 11:00:00,146.006,7.75414,7
2016-01-07 12:00:00,128.218,7.71293,7
2016-01-07 13:00:00,192.741,7.46735,7
2016-01-07 14:00:00,57.904,8.02937,7
2016-01-07 15:00:00,86.0923,7.87342,7
2016-01-07 16:00:00,193.934,7.85858,7
2016-01-07 17:00:00,193.99,7.35284,7
2016-01-07 18:00:00,19.8077,7.98758,7
2016-01-07 19:00:00,193.942,7.05219,7
2016-01-07 20:00:00,58.5228,7.37228,7
2016-01-07 21:00:00,192.859,7.76895,7
2016-01-07 22:00:00,85.9911,7.44908,7
2016-01-07 23:00:00,191.578,7.58694,7
2016-01-08 00:00:00,176.108,8.03567,8
2016-01-08 01:00:00,25.6193,7.69185,8
2016-01-08 02:00:00,126.729,7.56643,8
2016-01-08 03:00:00,191.943,7.97989,8
2016-01-08 04:00:00,145.683,7.59114,8
2016-01-08 05:00:00,83.7704,7.60449,8
2016-01-08 06:00:00,193.416,7.76389,8
2016-01-08 07:00:00,30.9122,7.46732,8
2016-01-08 08:00:00,193.342,7.58284,8
2016-01-08 09:00:00,72.218,7.61903,8
2016-01-08 10:00:00,192.706,7.32625,8
2016-01-08 11:00:00,146.167,7.64954,8
2016-01-08 12:00:00,83.6458,7.39723,8
2016-01-08 13:00:00,192.548,7.97645,8
2016-01-08 14:00:00,57.9226,8.14489,8
2016-01-08 15:00:00,82.0732,7.70243,8
2016-01-08 16:00:00,193.595,7.20749,8
2016-01-08 17:00:00,194.012,7.50898,8
2016-01-08 18:00:00,18.0111,7.64914,8
2016-01-08 19:00:00,194.338,7.79807,8
2016-01-08 20:00:00,58.8466,7.34484,8
2016-01-08 21:00:00,193.303,7.57923,8
2016-01-08 22:00:00,86.4253,7.6517,8
2016-01-08 23:00:00,191.763,7.75659,8
2016-01-09 00:00:00,176.059,6.96814,9
2016-01-09 01:00:00,20.8059,7.47903,9
2016-01-09 02:00:00,109.733,7.69563,9
2016-01-09 03:00:00,191.492,7.60018,9
2016-01-09 04:00:00,145.195,8.00235,9
2016-01-09 05:00:00,83.559,8.09528,9
2016-01-09 06:00:00,192.908,7.28699,9
2016-01-09 07:00:00,30.6578,7.52751,9
2016-01-09 08:00:00,193.585,7.3079,9
2016-01-09 09:00:00,72.7298,7.32384,9
2016-01-09 10:00:00,193.166,7.49847,9
2016-01-09 11:00:00,146.599,7.59887,9
2016-01-09 12:00:00,83.8922,7.63234,9
2016-01-09 13:00:00,192.732,7.49867,9
2016-01-09 14:00:00,57.8721,7.44134,9
2016-01-09 15:00:00,81.9244,8.1754,9
2016-01-09 16:00:00,193.235,7.4908,9
2016-01-09 17:00:00,193.759,7.08903,9
2016-01-09 18:00:00,18.2899,7.66772,9
2016-01-09 19:00:00,194.082,7.37839,9
2016-01-09 20:00:00,58.8344,7.69134,9
2016-01-09 21:00:00,193.716,7.87568,9
2016-01-09 22:00:00,86.8265,7.94308,9
2016-01-09 23:00:00,192.202,7.70977,9
2016-01-10 00:00:00,176.371,7.77776,10
2016-01-10 01:00:00,30.5163,7.40548,10
2016-01-10 02:00:00,137.232,7.66957,10
2016-01-10 03:00:00,191.316,7.43868,10
2016-01-10 04:00:00,145.176,7.71637,10
2016-01-10 05:00:00,82.9277,7.35653,10
2016-01-10 06:00:00,192.919,7.72763,10
2016-01-10 07:00:00,30.9877,7.69644,10
2016-01-10 08:00:00,193.613,8.38023,10
2016-01-10 09:00:00,72.4727,7.91427,10
2016-01-10 10:00:00,193.234,7.51873,10
2016-01-10 11:00:00,149.315,6.84142,10
2016-01-10 12:00:00,79.0381,7.70965,10
2016-01-10 13:00:00,192.779,9.1834,10
2016-01-10 14:00:00,57.739,8.11312,10
2016-01-10 15:00:00,81.6559,7.59729,10
2016-01-10 16:00:00,193.004,7.68345,10
2016-01-10 17:00:00,193.546,7.56592,10
2016-01-10 18:00:00,17.3636,7.86026,10
2016-01-10 19:00:00,194.282,7.24004,10
2016-01-10 20:00:00,59.3816,8.31378,10
2016-01-10 21:00:00,193.969,7.70058,10
2016-01-10 22:00:00,87.1994,8.01852,10
2016-01-10 23:00:00,192.683,7.89725,10
2016-01-11 00:00:00,176.909,7.49865,11
2016-01-11 01:00:00,22.2416,7.83689,11
2016-01-11 02:00:00,109.755,7.67997,11
2016-01-11 03:00:00,191.259,7.79221,11
2016-01-11 04:00:00,144.763,7.68462,11
2016-01-11 05:00:00,107.993,7.61568,11
2016-01-11 06:00:00,192.388,7.65432,11
2016-01-11 07:00:00,31.0335,7.78906,11
2016-01-11 08:00:00,193.531,8.03519,11
2016-01-11 09:00:00,72.8476,7.56722,11
2016-01-11 10:00:00,193.467,7.17478,11
2016-01-11 11:00:00,147.158,6.9025,11
2016-01-11 12:00:00,130.19,8.10802,11
2016-01-11 13:00:00,193.06,7.19397,11
2016-01-11 14:00:00,57.6831,7.60335,11
2016-01-11 15:00:00,81.9626,7.70545,11
2016-01-11 16:00:00,192.692,7.41069,11
2016-01-11 17:00:00,192.989,7.55798,11
2016-01-11 18:00:00,18.2446,8.3235,11
2016-01-11 19:00:00,193.971,7.96451,11
2016-01-11 20:00:00,59.248,7.46331,11
2016-01-11 21:00:00,193.906,7.71079,11
2016-01-11 22:00:00,87.4842,7.56111,11
2016-01-11 23:00:00,192.947,7.8788,11
2016-01-12 00:00:00,177.08,7.76683,12
2016-01-12 01:00:00,33.6841,7.5121,12
2016-01-12 02:00:00,146.413,7.20903,12
2016-01-12 03:00:00,191.491,7.95378,12
2016-01-12 04:00:00,144.53,8.01569,12
2016-01-12 05:00:00,82.5684,7.42029,12
2016-01-12 06:00:00,192.119,8.09448,12
2016-01-12 07:00:00,29.9492,7.47856,12
2016-01-12 08:00:00,193.171,7.46447,12
2016-01-12 09:00:00,73.0651,8.01617,12
2016-01-12 10:00:00,193.552,7.55552,12
2016-01-12 11:00:00,147.158,7.70312,12
2016-01-12 12:00:00,92.2725,7.43167,12
2016-01-12 13:00:00,193.481,7.74485,12
2016-01-12 14:00:00,57.8426,7.97546,12
2016-01-12 15:00:00,81.4109,7.21455,12
2016-01-12 16:00:00,192.495,7.52942,12
2016-01-12 17:00:00,192.798,7.76164,12
2016-01-12 18:00:00,16.8551,7.83396,12
2016-01-12 19:00:00,193.639,7.69803,12
2016-01-12 20:00:00,59.362,7.88988,12
2016-01-12 21:00:00,193.781,7.64543,12
2016-01-12 22:00:00,87.5959,7.54361,12
2016-01-12 23:00:00,193.524,7.95533,12
2016-01-13 00:00:00,177.716,7.8198,13
2016-01-13 01:00:00,22.3826,7.09508,13
2016-01-13 02:00:00,111.04,8.05105,13
2016-01-13 03:00:00,191.979,8.08811,13
2016-01-13 04:00:00,144.83,8.20147,13
2016-01-13 05:00:00,136.868,7.85451,13
2016-01-13 06:00:00,191.945,8.06981,13
2016-01-13 07:00:00,30.1257,7.79235,13
2016-01-13 08:00:00,193.019,7.80446,13
2016-01-13 09:00:00,72.8799,7.52524,13
2016-01-13 10:00:00,193.657,7.63893,13
2016-01-13 11:00:00,147.243,7.33074,13
2016-01-13 12:00:00,82.9815,7.74969,13
2016-01-13 13:00:00,193.788,7.80961,13
2016-01-13 14:00:00,60.303,7.79558,13
2016-01-13 15:00:00,79.2402,7.72224,13
2016-01-13 16:00:00,192.754,7.42796,13
2016-01-13 17:00:00,192.811,7.77837,13
2016-01-13 18:00:00,16.5662,7.94928,13
2016-01-13 19:00:00,193.273,8.87451,13
2016-01-13 20:00:00,58.7801,7.27631,13
2016-01-13 21:00:00,193.863,7.73306,13
2016-01-13 22:00:00,87.6958,6.97105,13
2016-01-13 23:00:00,193.579,7.56659,13
2016-01-14 00:00:00,178.05,7.89539,14
2016-01-14 01:00:00,22.3051,7.89344,14
2016-01-14 02:00:00,111.363,7.49499,14
2016-01-14 03:00:00,192.456,7.44955,14
2016-01-14 04:00:00,145.121,8.183,14
2016-01-14 05:00:00,82.4655,7.9419,14
2016-01-14 06:00:00,191.658,7.31343,14
2016-01-14 07:00:00,29.6591,7.46094,14
2016-01-14 08:00:00,192.542,8.55286,14
2016-01-14 09:00:00,72.3787,7.79173,14
2016-01-14 10:00:00,193.301,7.99264,14
2016-01-14 11:00:00,147.225,7.84336,14
2016-01-14 12:00:00,80.0279,7.95243,14
2016-01-14 13:00:00,193.967,7.68575,14
2016-01-14 14:00:00,58.7392,7.86989,14
2016-01-14 15:00:00,82.1553,7.7587,14
2016-01-14 16:00:00,192.967,7.90376,14
2016-01-14 17:00:00,192.493,7.53795,14
2016-01-14 18:00:00,16.5829,7.87036,14
2016-01-14 19:00:00,192.632,7.88306,14
2016-01-14 20:00:00,58.2977,7.41069,14
2016-01-14 21:00:00,193.059,7.83504,14
2016-01-14 22:00:00,87.0661,7.94791,14
2016-01-14 23:00:00,193.2,7.56976,14
2016-01-15 00:00:00,177.894,7.97764,15
2016-01-15 01:00:00,23.0483,7.55717,15
2016-01-15 02:00:00,111.507,7.76298,15
2016-01-15 03:00:00,192.761,7.35226,15
2016-01-15 04:00:00,145.654,7.61667,15
2016-01-15 05:00:00,113.066,7.51572,15
2016-01-15 06:00:00,191.736,8.35682,15
2016-01-15 07:00:00,29.082,7.96791,15
2016-01-15 08:00:00,192.215,8.65614,15
2016-01-15 09:00:00,73.7238,7.09336,15
2016-01-15 10:00:00,193.044,7.77027,15
2016-01-15 11:00:00,147.06,8.11967,15
2016-01-15 12:00:00,137.019,7.83147,15
2016-01-15 13:00:00,193.733,7.7138,15
2016-01-15 14:00:00,58.6227,7.56603,15
2016-01-15 15:00:00,92.2515,7.80245,15
2016-01-15 16:00:00,192.848,7.38798,15
2016-01-15 17:00:00,192.698,7.82235,15
2016-01-15 18:00:00,16.5631,7.56917,15
2016-01-15 19:00:00,192.299,7.68096,15
2016-01-15 20:00:00,57.3041,7.47968,15
2016-01-15 21:00:00,192.525,7.78801,15
2016-01-15 22:00:00,86.9012,7.9461,15
2016-01-15 23:00:00,193.086,7.62334,15
2016-01-16 00:00:00,177.736,7.9476,16
2016-01-16 01:00:00,24.8126,7.76232,16
2016-01-16 02:00:00,125.029,7.65978,16
2016-01-16 03:00:00,192.773,7.60975,16
2016-01-16 04:00:00,145.9,7.71779,16
2016-01-16 05:00:00,84.0297,7.29998,16
2016-01-16 06:00:00,191.802,8.19992,16
2016-01-16 07:00:00,29.436,7.34043,16
2016-01-16 08:00:00,192.545,7.75836,16
2016-01-16 09:00:00,71.4025,7.91599,16
2016-01-16 10:00:00,193.598,8.21333,16
2016-01-16 11:00:00,146.956,7.43914,16
2016-01-16 12:00:00,121.549,7.50398,16
2016-01-16 13:00:00,193.833,7.69304,16
2016-01-16 14:00:00,58.8774,7.94503,16
2016-01-16 15:00:00,83.4482,7.85654,16
2016-01-16 16:00:00,192.959,8.17159,16
2016-01-16 17:00:00,192.832,7.80062,16
2016-01-16 18:00:00,16.9105,7.38925,16
2016-01-16 19:00:00,192.835,7.3204,16
2016-01-16 20:00:00,58.8511,7.94392,16
2016-01-16 21:00:00,192.113,7.58959,16
2016-01-16 22:00:00,86.2135,8.06482,16
2016-01-16 23:00:00,192.788,7.8155,16
2016-01-17 00:00:00,177.642,7.90035,17
2016-01-17 01:00:00,50.8009,8.0869,17
2016-01-17 02:00:00,170.831,7.67587,17
2016-01-17 03:00:00,193.4,7.66845,17
2016-01-17 04:00:00,146.905,7.7137,17
2016-01-17 05:00:00,137.365,7.66132,17
2016-01-17 06:00:00,192.64,8.23373,17
2016-01-17 07:00:00,31.361,7.99248,17
2016-01-17 08:00:00,192.311,8.00566,17
2016-01-17 10:00:00,192.625,7.80718,17
2016-01-17 11:00:00,146.745,7.80958,17
2016-01-17 12:00:00,132.765,7.52851,17
2016-01-17 13:00:00,194.195,7.59498,17
2016-01-17 14:00:00,58.1059,7.84441,17
2016-01-17 15:00:00,144.025,8.38646,17
2016-01-17 16:00:00,193.857,8.2349,17
2016-01-17 17:00:00,193.787,7.94969,17
2016-01-17 18:00:00,76.5186,7.96375,17
2016-01-17 19:00:00,192.838,7.73762,17
2016-01-17 20:00:00,60.0137,7.58119,17
2016-01-17 21:00:00,191.845,7.56645,17
2016-01-17 22:00:00,85.6364,7.41937,17
2016-01-17 23:00:00,192.19,7.59508,17
2016-01-18 00:00:00,176.813,7.59191,18
2016-01-18 01:00:00,38.6097,7.50753,18
2016-01-18 02:00:00,153.1,7.63754,18
2016-01-18 03:00:00,193.53,7.44173,18
2016-01-18 04:00:00,146.808,7.71243,18
2016-01-18 05:00:00,101.011,7.66704,18
2016-01-18 06:00:00,193.204,7.65653,18
2016-01-18 07:00:00,29.7516,8.01219,18
2016-01-18 08:00:00,192.624,8.13708,18
2016-01-18 09:00:00,71.674,8.18744,18
2016-01-18 10:00:00,192.259,8.1676,18
2016-01-18 11:00:00,146.239,7.83835,18
2016-01-18 12:00:00,84.2802,7.35255,18
2016-01-18 13:00:00,193.622,7.50497,18
2016-01-18 14:00:00,59.1575,7.55694,18
2016-01-18 15:00:00,83.4966,7.86481,18
2016-01-18 16:00:00,195.059,8.13074,18
2016-01-18 17:00:00,194.104,7.77645,18
2016-01-18 18:00:00,17.6683,7.71044,18
2016-01-18 19:00:00,193.273,7.91338,18
2016-01-18 20:00:00,57.8406,7.76598,18
2016-01-18 21:00:00,192.159,7.60644,18
2016-01-18 22:00:00,85.9969,8.11327,18
2016-01-18 23:00:00,191.616,7.76243,18
2016-01-19 00:00:00,176.162,7.72711,19
2016-01-19 01:00:00,48.1119,7.5158,19
2016-01-19 02:00:00,163.787,7.91901,19
2016-01-19 03:00:00,193.11,7.42641,19
2016-01-19 04:00:00,146.854,7.78575,19
2016-01-19 05:00:00,111.679,7.96942,19
2016-01-19 06:00:00,193.697,7.35582,19
2016-01-19 07:00:00,32.0121,7.7734,19
2016-01-19 08:00:00,193.953,7.43481,19
2016-01-19 09:00:00,73.1099,7.65666,19
2016-01-19 10:00:00,192.652,7.7748,19
2016-01-19 11:00:00,146.386,7.89199,19
2016-01-19 12:00:00,132.312,7.56842,19
2016-01-19 13:00:00,193.777,7.75207,19
2016-01-19 14:00:00,58.7929,7.47017,19
2016-01-19 15:00:00,83.0141,7.44742,19
2016-01-19 16:00:00,193.95,7.55532,19
2016-01-19 17:00:00,194.009,8.4792,19
2016-01-19 18:00:00,17.327,7.52171,19
2016-01-19 19:00:00,193.224,7.63382,19
2016-01-19 20:00:00,58.436,7.9728,19
2016-01-19 21:00:00,192.831,8.00937,19
2016-01-19 22:00:00,85.8476,7.67375,19
2016-01-19 23:00:00,191.571,7.19098,19
2016-01-20 00:00:00,175.924,7.34462,20
2016-01-20 01:00:00,22.0337,7.78644,20
2016-01-20 02:00:00,111.057,7.88011,20
2016-01-20 03:00:00,192.963,7.63517,20
2016-01-20 04:00:00,146.416,7.59046,20
2016-01-20 05:00:00,81.4533,7.84418,20
2016-01-20 06:00:00,193.222,7.77672,20
2016-01-20 07:00:00,31.0937,7.91106,20
2016-01-20 08:00:00,193.094,7.80944,20
2016-01-20 09:00:00,72.3242,7.76584,20
2016-01-20 10:00:00,194.341,7.44022,20
2016-01-20 11:00:00,147.808,8.02648,20
2016-01-20 12:00:00,80.6337,7.65209,20
2016-01-20 13:00:00,193.086,8.21979,20
2016-01-20 14:00:00,58.4371,7.5987,20
2016-01-20 15:00:00,83.0104,7.49413,20
2016-01-20 17:00:00,194.475,7.7752,20
2016-01-20 18:00:00,19.0529,7.74325,20
2016-01-20 19:00:00,193.844,7.95901,20
2016-01-20 20:00:00,58.2448,8.13795,20
2016-01-20 21:00:00,192.502,7.93636,20
2016-01-20 22:00:00,85.7974,7.93611,20
2016-01-20 23:00:00,191.587,7.51805,20
2016-01-21 00:00:00,175.67,7.69946,21
2016-01-21 01:00:00,22.8367,7.32266,21
2016-01-21 02:00:00,123.441,8.02451,21
2016-01-21 03:00:00,192.175,7.66641,21
2016-01-21 04:00:00,145.948,7.79332,21
2016-01-21 05:00:00,84.1032,7.34897,21
2016-01-21 06:00:00,193.413,7.73231,21
2016-01-21 07:00:00,30.5092,7.39952,21
2016-01-21 08:00:00,193.487,7.53219,21
2016-01-21 09:00:00,72.4455,7.92416,21
2016-01-21 10:00:00,192.628,7.71077,21
2016-01-21 11:00:00,145.966,7.80754,21
2016-01-21 12:00:00,83.8913,7.51177,21
2016-01-21 13:00:00,192.722,7.5872,21
2016-01-21 14:00:00,58.0062,7.81555,21
2016-01-21 15:00:00,82.2566,7.61894,21
2016-01-21 16:00:00,193.629,7.49682,21
2016-01-21 17:00:00,193.976,7.45854,21
2016-01-21 18:00:00,24.1613,7.84781,21
2016-01-21 19:00:00,193.89,7.5894,21
2016-01-21 20:00:00,58.4718,7.69724,21
2016-01-21 21:00:00,193.103,7.76423,21
2016-01-21 22:00:00,87.0656,7.50568,21
2016-01-21 23:00:00,192.016,7.70254,21
2016-01-22 00:00:00,175.865,7.89706,22
2016-01-22 01:00:00,22.2021,7.64421,22
2016-01-22 02:00:00,109.407,7.31248,22
2016-01-22 03:00:00,191.585,7.51725,22
2016-01-22 04:00:00,145.302,7.88198,22
2016-01-22 05:00:00,97.7911,7.50082,22
2016-01-22 06:00:00,193.219,7.41332,22
2016-01-22 07:00:00,38.8677,7.83625,22
2016-01-22 08:00:00,193.651,7.85289,22
2016-01-22 09:00:00,72.7755,8.312,22
2016-01-22 10:00:00,193.225,7.55637,22
2016-01-22 11:00:00,146.9,7.59837,22
2016-01-22 12:00:00,129.644,7.98914,22
2016-01-22 13:00:00,192.673,7.39809,22
2016-01-22 14:00:00,57.2447,8.36753,22
2016-01-22 15:00:00,92.9931,8.13039,22
2016-01-22 16:00:00,193.369,7.81185,22
2016-01-22 17:00:00,193.796,7.96375,22
2016-01-22 18:00:00,18.3984,7.89955,22
2016-01-22 19:00:00,194.071,7.96212,22
2016-01-22 20:00:00,59.4427,7.83492,22
2016-01-22 21:00:00,193.282,7.71271,22
2016-01-22 22:00:00,86.1238,7.75504,22
2016-01-22 23:00:00,191.875,7.68669,22
2016-01-23 00:00:00,176.345,7.59095,23
2016-01-23 01:00:00,22.6535,8.15524,23
2016-01-23 02:00:00,109.972,7.93052,23
2016-01-23 03:00:00,191.631,8.26789,23
2016-01-23 04:00:00,145.169,7.61703,23
2016-01-23 05:00:00,83.4781,7.41805,23
2016-01-23 06:00:00,192.934,7.2656,23
2016-01-23 07:00:00,30.2683,8.47002,23
2016-01-23 08:00:00,193.491,7.52639,23
2016-01-23 09:00:00,72.7578,8.08138,23
2016-01-23 10:00:00,193.091,7.89799,23
2016-01-23 11:00:00,146.55,7.8299,23
2016-01-23 12:00:00,81.233,7.57739,23
2016-01-23 13:00:00,192.441,7.33095,23
2016-01-23 14:00:00,57.7375,7.67597,23
2016-01-23 15:00:00,81.9567,8.57691,23
2016-01-23 16:00:00,193.185,7.72947,23
2016-01-23 17:00:00,193.906,7.42845,23
2016-01-23 18:00:00,18.3352,7.49307,23
2016-01-23 19:00:00,194.164,7.41583,23
2016-01-23 20:00:00,59.1314,7.78289,23
2016-01-23 21:00:00,193.557,7.83693,23
2016-01-23 22:00:00,86.6644,7.90378,23
2016-01-23 23:00:00,192.086,7.11463,23
2016-01-24 00:00:00,176.168,8.13619,24
2016-01-24 01:00:00,21.2804,7.74742,24
2016-01-24 02:00:00,109.799,8.03054,24
2016-01-24 03:00:00,191.169,7.67877,24
2016-01-24 04:00:00,144.727,7.70528,24
2016-01-24 05:00:00,83.1224,7.63646,24
2016-01-24 06:00:00,192.481,7.66244,24
2016-01-24 07:00:00,31.2412,7.6658,24
2016-01-24 08:00:00,193.368,7.44051,24
2016-01-24 09:00:00,72.9293,7.60097,24
2016-01-24 10:00:00,193.105,7.58301,24
2016-01-24 11:00:00,146.617,8.26949,24
2016-01-24 12:00:00,83.8827,7.78668,24
2016-01-24 13:00:00,192.434,7.8985,24
2016-01-24 14:00:00,57.2782,8.11652,24
2016-01-24 15:00:00,81.2031,7.55905,24
2016-01-24 16:00:00,192.34,8.03484,24
2016-01-24 17:00:00,192.889,7.92436,24
2016-01-24 18:00:00,17.169,7.44036,24
2016-01-24 19:00:00,193.663,7.58822,24
2016-01-24 20:00:00,58.9909,7.22207,24
2016-01-24 21:00:00,193.641,7.51962,24
2016-01-24 22:00:00,87.0729,7.32853,24
2016-01-24 23:00:00,192.497,7.7361,24
2016-01-25 00:00:00,176.524,7.79893,25
