time,Chlorophyll,Water Temp,Salinity,Nitrate,Full Irradiance,Peak Irradiance,sunlight
2016-01-26,0.6019108145106091,7.648097551783896,34.15528149942042,14.650720653233464,23.391166276709086,48.96322811537175,54.60988275691876
2016-01-27,0.6445981175987405,7.699121786727449,34.153160512710066,14.641542826834252,12.115508899426855,25.19840183161377,54.372568253850176
2016-01-28,0.5658922102813334,7.780389634712642,34.149547652274315,14.633995783368789,18.6130500459872,38.12744891858612,54.12955730212254
2016-01-29,0.574908883873615,7.910988019468939,34.14377709731222,14.597289829441753,7.76018694874741,14.355572914601021,53.88093083168323
2016-01-30,0.49762347665343,7.987411849927415,34.14097761416192,14.579135576537734,22.802159551474148,48.17066093309945,53.6267710443391
2016-01-31,0.5586873248145094,7.841285422319492,34.14686381142038,14.711295397526625,13.295629414281164,27.060648329143373,53.367161360171494
2016-02-01,0.4493477053553109,7.984270513797926,34.144292322892134,14.68966112636143,16.06792297998547,33.86902147661208,53.10218636741231
2016-02-02,0.5793176237081651,8.23310977731857,34.13544188021991,14.558538255995995,8.210123358963541,17.30009011678945,52.831931775797244
2016-02-03,0.5615872683760683,8.095331274801167,34.13928557062562,14.61018783726433,17.41267728906789,36.78210027649679,52.556484373386965
2016-02-04,0.5177086198646523,8.126661550700174,34.14126589699883,14.658157311210301,20.689666156965284,45.506570065340746,52.27593198682242
2016-02-05,0.5574757559173622,8.083996359181208,34.145193054067356,14.768665986296226,11.395716575132992,24.719568335774763,51.99036344495915
2016-02-06,0.4425523490391848,8.356532716808632,34.13380116703448,14.693930368291356,18.943894779159557,42.23396223689316,51.69986854580462
2016-02-07,0.3691794980510155,8.598972256890963,34.12566236417918,14.675291235074047,20.142789090915365,44.39342612519554,51.404538026663666
2016-02-08,0.35811081839332154,8.802847586189337,34.121798324894904,14.546759745313523,18.131778088102372,40.25091623480976,51.104463537380475
2016-02-09,0.3482506427789934,8.76426540313518,34.1228152582531,14.590927207014131,17.876434746732496,38.561818764727235,50.799737616550075
2016-02-10,0.3399463157894737,8.783783768551933,34.120794221925294,14.620098159272588,21.626515235564852,48.0453485249707,50.49045367055834
2016-02-11,0.3936040817721865,8.700364018063869,34.12248348472449,14.641450792329575,13.432528744074348,28.550727754893902,50.17670595529827
2016-02-12,0.3962814712580222,8.655680410186076,34.124582533376255,14.66610434039613,18.528688902314517,41.1019653597815,49.858589560398805
2016-02-13,0.39526087283671935,8.655971637724221,34.12403590352571,14.674640083396607,12.524441390977683,28.367995518855025,49.53620039579486
2016-02-14,0.43610413217486493,8.666269727776356,34.127736188739505,14.646170622992335,15.395732337568088,35.5214217459994,49.209635180458285
2016-02-15,0.44010192149890587,8.633166773479454,34.12161401624678,14.688502663249869,16.002425115279227,35.944779256394504,48.87899143310523
2016-02-16,0.7403402191030469,8.340686607883063,34.13387082542715,14.720925973055015,10.891217720468527,23.2924615584145,48.54436746468883
2016-02-17,0.7314930079967193,8.306651010714543,34.13321284128285,14.723687678135013,13.248085507455619,30.44208323818932,48.205862372484575
2016-02-18,0.6727580128643765,8.3190972191686,34.132570596727554,14.708820760778831,7.3969176168818445,16.779482598582714,47.863576035571704
2016-02-19,0.6492124314692982,8.302978712002966,34.13040845995632,14.748537604497933,13.43277836432395,31.536860022648213,47.51760911151477
2016-02-20,0.6999952654625068,8.210850662532225,34.12677896637325,14.812888835993881,6.6734558282855,15.348323027826668,47.16806303404762
2016-02-21,0.6322067820969067,8.114874168315795,34.12709269849665,14.861376441895143,13.99467927874848,32.933630014977645,46.81504001156458
2016-02-22,0.6711296423187612,8.015711773691187,34.13048176930782,14.933274258058004,8.44103191152456,18.96590152712893,46.458643026224685
2016-02-23,0.6109560700362492,8.05512857725711,34.12999117141045,14.933055359357308,12.651786282519705,30.046025765492352,46.09897583347789
2016-02-24,0.6210800779913799,8.060617099917652,34.12973288108101,14.895270306156299,8.740102588096558,21.44933969139149,45.73614296182549
2016-02-25,0.5733849397590361,8.182449021196438,34.11848907353655,14.837082875247514,7.624063833810195,17.994355142955996,45.370249712632145
2016-02-26,0.5269616674652611,8.267237033977384,34.11375252705813,14.7560035746352,18.01716520191368,43.768422893155325,45.00140215981061
2016-02-27,0.6074539445774888,8.140351270507601,34.12627416946185,14.857741542939248,8.930492256997177,21.75229232292914,44.62970714920753
2016-02-28,0.6241603322168295,8.118595131997317,34.128445495859076,14.874701986051852,7.209873791970648,17.724283342447187,44.25527229752365
2016-02-29,0.6263508456008217,8.10243468489937,34.118197506466394,14.916792436068151,13.16319029662521,32.01262725163004,43.878205990609345
2016-03-01,0.6286594444824519,8.133218271418528,34.118027033252126,14.93961151880637,10.196984563799486,25.276286235212773,43.49861738098353
2016-03-02,0.5860963281249999,8.164368318831826,34.11713029755149,14.893176947184264,15.8936113413266,39.569530893930065,43.11661638443172
2016-03-03,0.6991217915354062,8.192897269805314,34.1176420196147,14.911726073254085,6.519929274834167,16.460013953538592,42.732313675547324
2016-03-04,0.7593160071203614,8.196512593793507,34.11501232246979,14.906313157593774,3.931058470535863,9.739640488415619,42.34582068208861
2016-03-05,0.6948652599179206,8.142254011941013,34.11307184671286,14.917333565888002,10.124893578727093,26.371786439696123,41.95885741908768
2016-03-06,0.7281929231401,8.103831684129464,34.116178991731445,14.961844805051602,7.335756931744689,18.395710331280895,41.5706799338876
2016-03-07,0.6774311396907922,8.10666253375964,34.11803751627109,14.980064013562101,14.181475655761666,36.13188596367142,41.18070516837187
2016-03-08,0.722238072141003,8.216589249821649,34.117849094701484,14.971914862062881,10.916924133499533,28.509079362819925,40.789043103034516
2016-03-09,0.7663716855931043,8.215634120063083,34.11178452324446,14.985816795330816,6.4254530791352185,16.13057337441624,40.395804448162
2016-03-10,0.7153022383462249,8.231547793676922,34.111743254787505,14.99039781031904,11.781739672847545,32.40069366679319,40.00110063360336
2016-03-11,0.7707984939759036,8.213386686716278,34.11380061129865,15.008628520054932,5.356909902916131,14.146775299974136,39.60504379656654
2016-03-12,0.6926257856456703,8.089693348914457,34.11497402312418,15.039191829534365,12.509127929355833,34.26912753725396,39.20774676739128
2016-03-13,0.796430459218643,8.024259299067976,34.118449153007255,15.057373037915776,3.685761149602032,8.7249850761581,38.80932305325983
2016-03-14,0.6982059487951807,8.103472311474293,34.1164346871831,15.071100102829863,9.029383954502373,25.09567885119104,38.40988681981488
2016-03-15,0.7287829420220413,7.997600170195777,34.119211801020214,15.094832048048808,6.551364267174647,16.347281414105492,38.00955287066555
2016-03-16,0.6676293481238018,7.873218211484514,34.11860887850367,15.096376890470017,13.013184898947443,37.017496562750296,37.608436624770526
2016-03-17,0.686358442269523,7.839515577395852,34.11803277474988,15.117972913093892,10.070615555371791,28.890911407840978,37.206654091697715
2016-03-18,0.7540197033898304,7.845107498742836,34.11782319315527,15.115377732573773,4.346714604999057,12.236524846187029,36.80432184476916
2016-03-19,0.7115866429451211,7.935581680792165,34.116452186388855,15.11420001639171,8.068242643937674,24.310217280690654,36.401556992108326
2016-03-20,0.7148698220396988,7.948673913433142,34.11698044634094,15.106570480014078,7.151976531872266,19.904953900304314,35.998477145617045
2016-03-21,0.7913555722891568,7.926588636717114,34.11634564314145,15.14637892100714,2.5860414029205967,7.295148791305079,35.59520038791684
2016-03-22,0.7154347472121503,7.851593773578648,34.10799955621226,15.14616218537168,7.137420445497184,21.091249964619855,35.191845237298686
2016-03-23,0.7490274295099917,7.881701400802768,34.111731363881894,15.153321610358013,4.122184046296169,11.016451921710186,34.788530610732806
2016-03-24,0.7863224370842762,7.900107284329296,34.11183002725475,15.180044597816812,2.493627218263825,6.732462573964382,34.38537578499817
2016-03-25,0.6816283641341546,7.965908554992652,34.10943720869118,15.182673188305076,8.701727391371568,27.29574650396058,33.982500355998404
2016-03-26,0.7222780058851707,7.951202678496613,34.108148799981294,15.191185898686957,4.927099463973561,14.106233674446209,33.580024196338286
2016-03-27,0.6748055905296291,7.9204474432054335,34.10770261470778,15.206202444712444,8.946924254665097,26.953247294454215,33.178110989780286
2016-03-28,0.7148626317951527,7.865707049093264,34.10845388498119,15.21703832666694,7.207081517199392,22.57677877419928,32.777035780104754
2016-03-29,0.7495966965323848,7.782070121441999,34.10481712670196,15.286348855537,6.765782332656347,22.555349085883606,32.37671793502293
2016-03-30,0.7449394906202929,7.651066337531367,34.09691901626367,15.465071000599066,6.038425463812718,19.62604022525718,31.97729156813543
2016-03-31,0.7989958795345654,7.4774314173618155,34.084891785283766,15.83506877547355,3.9734006998910822,12.362362953816573,31.579085863457777
2016-04-01,0.8665567264267141,7.428036748472913,34.08324919614763,15.939932185797325,2.1248650574475394,5.8262702261408545,31.18199495862099
2016-04-02,0.8070090361445782,7.431595844657842,34.08681495266456,15.881921099934914,4.623323024148995,15.602464967477335,30.786138900797418
2016-04-03,0.8548224398931433,7.427360051347544,34.085393361845064,15.924213884565926,2.254203278479777,7.312828328983369,30.391842748639807
2016-04-04,0.8716918294605525,7.455839262009446,34.08902777303943,15.859460705285857,2.2915962494574567,7.724358271732453,29.999040746553504
2016-04-05,0.859520127379811,7.541273396677527,34.09888934418563,15.595040951855792,3.4429164098385936,11.662240168147322,29.607828557160786
2016-04-06,0.8628175946852955,7.4506053742747955,34.09811848214431,15.677403938742115,3.405525051663876,12.16794351410623,29.218325320810706
2016-04-07,0.896951196698762,7.479067125978159,34.10580014410462,15.571822385098022,,,
2016-04-08,0.9363518733761792,7.520893948853854,34.109683177545776,15.505625709766734,2.2032893775816462,7.71138040921544,28.444920673049655
2016-04-09,0.9078222359142877,7.4444478928278786,34.10445840354715,15.625473207582756,2.1714517813132885,8.206595558042231,28.06125577901463
2016-04-10,0.9284664293050324,7.3308615234160195,34.094970696342955,15.820302630666333,0.6583057198213156,2.151932035982868,27.679772760457396
2016-04-11,0.9392329161537409,7.371170165453375,34.070144832491756,15.78593447786908,0.6076663967970194,2.151799508079801,27.300588657696785
2016-04-12,0.940864761383837,7.41309006359977,34.02799814458453,15.818394119315204,0.9490811568506353,3.183538350099692,26.923819922557186
2016-04-13,0.9239295325439735,7.564911873057764,34.050445331179404,15.576225112067688,2.3454523628577197,9.177988128852768,26.549582362433597
2016-04-14,0.9398728070175438,7.515008048943517,34.07050569585254,15.589612342087857,1.826793054760343,6.951773778661939,26.177991084687964
2016-04-15,0.9006688334817453,7.418345401327975,34.08045732953805,15.686268003011795,1.3507011674097014,5.253222893736053,25.809160441489208
2016-04-16,0.8196008070031461,7.392497768792739,34.08570270148825,15.692138254721538,2.2680833413926966,8.797994979124608,25.443203975206245
2016-04-17,0.9347356565586792,7.42157285371568,34.08713187425051,15.633516725121956,0.7760785835111759,2.8860955169822753,25.08023436445968
2016-04-18,0.9716466433997125,7.405481114639893,34.07528608963216,15.642651717044805,0.8201336652864422,2.9174029803728376,24.72036337093367
2016-04-19,0.9116023972602739,7.324278401786023,34.08204551016672,15.704239511248211,1.046475883984609,3.6519729626033683,24.36370178704588
2016-04-20,0.8608476122058017,7.283914945843574,34.08781289998126,15.718362610550995,1.2802907223773428,4.985752163840634,24.010359384567877
2016-04-21,0.8451090386589121,7.272495506778157,34.08528974790502,15.71419028067794,1.7312139027701756,6.524843903481401,23.660444864284365
2016-04-22,0.8911623493975903,7.305306190509712,34.0877058605848,15.652319790669548,1.1332601570212733,4.23734558317659,23.31406580677375
2016-04-23,0.931235125325298,7.306847217477222,34.0896565902526,15.628472888180454,1.013444030913235,4.411239788444757,22.97132862438767
2016-04-24,0.9708188300568532,7.323977136767615,34.09119131518723,15.614960082639433,0.673430342125482,2.6433957282906304,22.632338514501097
2016-04-25,0.9984920662061418,7.386269394562082,34.09276275302388,15.605529980806516,0.6249421601837838,2.274528241674396,22.297199414099204
2016-04-26,0.9534763541738,7.415107674727173,34.095192092332816,15.572702621294354,1.1431807997284942,6.379520423943037,21.966013955760953
2016-04-27,0.9641083470282115,7.442371399024512,34.093270167949164,15.5686853043515,1.046598278857411,3.8318476530287455,21.638883425093482
2016-04-28,1.026522003835091,7.469386458346968,34.09189402936514,15.58380153133319,0.7625682348902946,2.887161990514889,21.31590771966509
2016-04-29,1.0317169910897874,7.470766111788316,34.09219304237951,15.58961999122735,0.8122949530225582,3.0088965984950375,20.99718530947871
2016-04-30,1.0067183418979102,7.43389534835189,34.09100430840293,15.616819040111718,0.8735785185548904,3.9834397581114,20.683634419818297
2016-05-01,0.9878236332535065,7.398402118550535,34.091178783585704,15.652743584301039,0.724356901863957,2.9803534260089126,20.374664718574873
2016-05-02,1.0497590853074077,7.36887021995216,34.09148099248069,15.664692839997873,0.4449245205380442,2.0928435610238285,20.07015305677095
2016-05-03,1.0540824069631964,7.348863477251435,34.09233249793083,15.678996946787702,0.31661002264994625,,19.770192187415045
2016-05-04,0.9712757546717777,7.290442942639394,34.09524416206826,15.703393281461983,0.6879337553203723,,19.47487334513896
2016-05-05,0.8948258580609871,7.173389514290759,34.10688550542321,15.709621463415665,1.0774979278024168,,19.184286214676856
2016-05-06,0.8914262970568104,7.147303867874096,34.09707563574304,15.78324058723007,1.8490642950656393,,18.89851890096557
2016-05-07,0.9051554436450838,7.181734104787214,34.1017204430599,15.745510037095732,1.336169286967081,,18.617657900863904
2016-05-08,0.9097840654077723,7.170372161380324,34.1008588050087,15.749198922806219,1.0718827300552147,,18.341788076481823
2016-05-09,0.9190345717022441,7.163386951904916,34.10195165218612,15.725264737651822,0.8963186230288724,,18.0709926301063
2016-05-10,0.9488786545305229,7.386531130024125,34.09749897464245,15.639268542835612,1.1643479971974966,,17.805353080704585
2016-05-11,1.0038285929476207,7.499193109436372,34.08954642651183,15.67091241357076,0.8161631189020875,,17.544949241981218
2016-05-12,0.946604608326486,7.488525663993491,34.08835823911938,15.669790567737687,1.4355195691978244,,17.289859201960343
2016-05-13,0.9576182745635057,7.471331644242568,34.08861116436931,15.711554823347024,1.136760260321656,,17.04015930406053
2016-05-14,0.9812419312893512,7.4819774707909446,34.090850766207694,15.682688539323093,0.5990900697331524,,16.795924129625025
2016-05-15,0.9398342521031394,7.347603798755509,34.09429262749382,15.723044436250659,0.6475443458040469,,16.557226481866728
2016-05-16,0.9227058062283736,7.407060602036281,34.0957276506881,15.691322473869077,0.5483351555818056,,16.324137371183614
2016-05-17,0.9193400342114266,7.419898491937211,34.09483560988676,15.679647584160314,0.8667265511611304,,16.09672600179672
2016-05-18,0.9189647272229448,7.459240200606034,34.092005000659995,15.714172540210296,0.5619051358300642,,15.875059759660473
2016-05-19,0.8848744079397672,7.448976154218863,34.09501311609779,15.685153537053385,0.5186376063714464,,15.659204201591896
2016-05-20,0.8427646273865737,7.429652770994752,34.09450127550288,15.722933680201843,0.7246759119125307,,15.449223045563258
2016-05-21,0.8189763734758185,7.3827554313713435,34.09840255966242,15.733658369457919,0.9356694371812073,,15.245178162100563
2016-05-22,0.8537131213675214,7.349239389200681,34.09788643852285,15.758408200331063,0.6703113184831675,,15.047129566728508
2016-05-23,0.8726020819065881,7.334854885392246,34.09635998886251,15.792141320692332,0.5836497691397903,,14.855135413401339
2016-05-24,0.8552246200191702,7.326351626651277,34.0971875749711,15.77541231270067,0.3764304893105945,,14.669251988857507
2016-05-25,0.8140799206403503,7.2676792396021215,34.09521599732399,15.823336666801485,0.5785345492688073,,14.489533707835704
2016-05-26,0.8140111430527036,7.213710736896229,34.093185076525444,15.859667538697305,0.1731096417849358,,14.31603310908894
2016-05-27,0.7824309954751131,7.20408921634151,34.09262746143402,15.878053875262049,0.36610851678041023,,14.148800852133165
2016-05-28,0.7680673825319745,7.181181040683854,34.08857000852905,15.906973562534336,0.5107393220444925,,13.988494908860568
2016-05-29,0.7946014439197974,7.167023555247612,34.08733868601663,15.89645581811169,0.34483594781501975,,13.83490835529777
2016-05-30,0.7765254518072289,7.171816835530163,34.08791135712629,15.934821109617047,0.4072314362578597,,13.687777511988738
2016-05-31,0.8151589406692671,7.279567084539315,34.0962192302011,15.801534595194633,0.26476155439143473,,13.547143548704552
2016-06-01,0.7759615842804326,7.282505455360091,34.0999445625236,15.773304644801481,0.5790377104699457,,13.413045718551023
2016-06-02,0.8007404514735595,7.279039313340746,34.10165251265253,15.763861599837531,0.329823082634492,,13.28552135946867
2016-06-03,0.7833706325301206,7.173069343737598,34.09116762185356,15.918821015788264,0.2717059604164267,,13.1646058960074
2016-06-04,0.734083794520548,7.098854976891367,34.08518161464199,15.980329370742355,0.41966207283539214,,13.050332841319474
2016-06-05,0.7479498012882005,7.077562302749061,34.08313801071379,16.017619195119696,0.49881921048030337,,12.942733799316146
2016-06-06,0.7720147843942505,7.094018196282147,34.08591336284114,16.008472979345797,0.2406219922706827,,12.841838466936002
2016-06-07,0.7753891053243115,7.070403251882034,34.07612776715314,16.031309992278768,0.4100877124664276,,12.747674636474898
2016-06-08,0.7806799356296651,7.06856659400689,34.08117221361704,16.01195629187903,0.6261929696996498,,12.660268197930245
2016-06-09,0.7650440139639948,6.984712085549161,34.075494190508586,16.147345207848556,0.2051243724938329,,12.57964314131514
2016-06-10,0.7372204517453798,6.985916767154688,34.07647588172187,16.16897663303814,0.36819778250811763,,12.505821558900038
2016-06-11,0.720385573501232,6.975563249206599,34.074972674905226,16.211471373055975,0.7914928787826528,,12.438823647343373
2016-06-12,0.7298231863247862,6.923916617035297,34.07271267487082,16.28789452576073,0.8796349875766821,,12.378667709674804
2016-06-13,0.7448819650804518,6.9008982170312825,34.07116978215469,16.32138023065407,0.443098869112477,,12.3253701570983
2016-06-14,0.745017362727646,6.89038372534754,34.06172914387231,16.389757645565172,0.4026946208830243,,12.278945510585121
2016-06-15,0.7343499451829519,6.866135496384424,34.05354828439653,16.445952470263467,1.0930562606244365,,12.239406402230307
2016-06-16,0.7262910766911109,6.855798758862456,34.05326005738113,16.522025390502442,1.3519053600290374,,12.206763576349147
2016-06-17,0.7317619047619047,6.831500734181394,34.05582271398298,16.545707298784627,1.4811523580482804,,12.181025890293986
2016-06-18,0.7540630781881724,6.837909404853453,34.06555501864812,16.511325041035548,0.8988425930105918,,12.162200314974466
2016-06-19,0.7491604412167716,6.843683004728831,34.06644601494275,16.528850715613576,1.3324280648330065,,12.150291935068413
2016-06-20,0.7568603451818369,6.836478192380125,34.07059682026786,16.493532933659477,1.2653971108562787,,12.14530394891324
2016-06-21,0.774114904109589,6.822878644603739,34.07451785422271,16.50693973677358,1.3427739682693258,,12.147237668072085
2016-06-22,0.7836927335164836,6.802932560166523,34.073308345456205,16.54892256388332,0.9084196799852904,,12.15609251657159
2016-06-23,0.8054612803197354,6.720877599821818,34.06764545276126,16.64957945843388,0.9549827148702827,,12.171866029812142
2016-06-24,0.8119214197784161,6.690347989696199,34.06350324913014,16.73284894075162,1.0358228374543441,,12.194553853154867
2016-06-25,0.784756386186104,6.694202060410768,34.07010701378294,16.728314276212043,1.1659111516488816,,12.224149740193043
2016-06-26,0.8049867785005136,6.626110638581951,34.06393764404416,16.813829329198498,0.21087760135160216,,12.260645550718971
2016-06-27,0.7584288287671234,6.611838607571276,34.062199199195305,16.79632330316125,1.6198618898102402,,12.304031248401111
2016-06-28,0.7589112381082745,6.625454468850878,34.07026236749644,16.757863887051908,1.2500421216186062,,12.354294898189396
2016-06-29,0.7533296676944159,6.591402316749995,34.07446207389181,16.781539405207695,1.6765782639719635,,12.411422663470134
2016-06-30,0.7711788565559741,6.527197807819,34.06970112328443,16.877874027453352,1.2580143671219965,,12.475398802995377
2016-07-01,0.7829264119942494,6.523822986295926,34.06951789225977,16.900634288973844,1.38560689613478,,12.5462285363983
2016-07-02,0.8065515468856947,6.566814381310746,34.07177869927882,16.81354577092313,0.8298488844468702,,12.623955430848417
2016-07-03,0.805543966342865,6.60133989014349,34.072341208325874,16.75477203136667,0.9073334903034304,,12.708469399591666
2016-07-04,0.8406440010950653,6.599062145424383,34.06769884611343,16.73040417151037,0.547409295368595,,12.799746867442387
2016-07-05,0.8494084091686622,6.59731649499976,34.06023519096725,16.72695133891995,1.4348675145574155,,12.89776233835109
2016-07-06,0.8758035755794079,6.601833085801881,34.06232079602076,16.71884439421103,0.7017833137328738,,13.002488391802439
2016-07-07,0.9068745806804956,6.615087307866604,34.05431530443886,16.734737332943734,1.1391941311567753,,13.113926527059546
2016-07-08,0.9065792397260274,6.586658352328662,34.05014247713823,16.771610633631198,1.0979657816576547,,13.232073453693944
2016-07-09,0.8729890887704974,6.572367640540273,34.057718967740705,16.767469247165113,1.5231401955702764,,13.356833395104575
2016-07-10,0.8610374246987952,6.556191929268418,34.060163913963514,16.79922017918154,1.577842560526356,,13.488171027604647
2016-07-11,0.8560756219587418,6.540755673189419,34.06163051022669,16.81503509954743,1.7242420545269632,,13.626049088814645
2016-07-12,0.8235527306323569,6.5481594644550505,34.06711826295734,16.815530748617896,1.4226534659704761,,13.770428375213193
2016-07-13,0.8070782876712329,6.541010608729144,34.06803733292475,16.837491972939198,1.4746995577004964,,13.921267740058742
2016-07-14,0.8172561356628981,6.5352639519231275,34.067083390770634,16.860562219167956,0.747070128553575,,14.078524091743644
2016-07-15,0.7998571536196151,6.519246770214761,34.065594981035915,16.911708141783993,0.45905328479086976,,14.242176943479567
2016-07-16,0.752841024236615,6.503305372401133,34.068651750271556,16.92743644694992,1.7374328786888928,,14.4121842828651
2016-07-17,0.7547534428473648,6.480562295608332,34.06729081179299,16.989649972034705,1.704827713297715,,14.58846258982617
2016-07-18,0.7686899527753063,6.454748858605758,34.06440494029734,16.989165444891725,1.3402439149644514,,14.770960838494114
2016-07-19,0.7541637645448322,6.43102384293603,34.06576849837047,17.007210442922844,2.095620439700934,,14.959626062010958
2016-07-20,0.74556495275914,6.389839565360663,34.06545776721846,17.07540429631176,2.325853787102649,,15.154403355002444
2016-07-21,0.7408364806573091,6.3390149103371085,34.06421497227674,17.116593859625958,2.3192736741924747,,15.355235876947033
2016-07-22,0.7512777093174505,6.300285063772782,34.067025820606524,17.204667786452163,2.4412077714632074,,15.562064856507847
2016-07-23,0.7393403245686113,6.307157821014132,34.06888193244269,17.182305119375396,2.786790024024623,,15.774829596893559
2016-07-24,0.7487060805709972,6.290822126993815,34.068803374833166,17.212389670999453,2.4985178765115634,,15.993467482313607
2016-07-25,0.7750971363978899,6.28395923050192,34.069580395177304,17.227052050576297,1.2052985992957164,,16.21791398559165
