time,Dissolved Oxygen,Seawater Temperature,Northward Winds,Salinity
2017-05-31 18:00:00,0.7441946540066855,8.717332675399689,5.621833,33.695360927311086
2017-05-31 19:00:00,0.8072786887473145,8.662437136601781,6.23,33.711021703851166
2017-05-31 20:00:00,0.7884743573439164,8.551866743947954,5.8186665,33.732887844004075
2017-05-31 21:00:00,0.7622465330958299,8.639129159498097,5.570667,33.715871822886015
2017-05-31 22:00:00,0.8794833099468538,8.728932383422574,5.754333,33.6985735810629
2017-05-31 23:00:00,0.7047028928344041,8.71690077184455,6.1160007,33.70161246196274
2017-06-01 00:00:00,0.859655126133656,8.765523088956684,6.285333,33.69279226260451
2017-06-01 01:00:00,1.027838031405886,8.900855308986706,6.4501657,33.6683970002807
2017-06-01 02:00:00,1.1007026250765382,8.912938349105573,6.211833,33.66543208551492
2017-06-01 03:00:00,1.1951262575376411,9.034023187464427,6.6198335,33.63673918022684
2017-06-01 04:00:00,1.4551613793525937,9.197542220371162,6.5583334,33.60922271293209
2017-06-01 05:00:00,2.2077883216044043,9.504367880207909,6.578834,33.57050998632925
2017-06-01 06:00:00,2.5603479239254283,9.407252354553037,6.197333,33.59226270366062
2017-06-01 07:00:00,2.270777543722529,9.359397618762813,6.0176673,33.59374411729259
2017-06-01 08:00:00,2.3739258213313814,9.457407141327025,5.207501,33.577921656957706
2017-06-01 09:00:00,2.713267355589439,9.536859229988252,5.128833,33.56622710388856
2017-06-01 10:00:00,2.535588230342599,9.680534248394949,3.7618332,33.54107923093567
2017-06-01 11:00:00,4.21381941087216,10.736720468912267,3.9772415,33.33543630820499
2017-06-01 12:00:00,4.3838208480162715,10.30090749049937,4.8493333,33.383877314543035
2017-06-01 13:00:00,3.154109125210472,10.200503202375614,2.0928333,33.38477823706488
2017-06-01 14:00:00,4.627664196416122,11.11748644189332,2.2928813,33.11618301571488
2017-06-01 15:00:00,6.573754261969392,11.578887200052463,1.9530002,33.00658498963894
2017-06-01 16:00:00,7.4233366159626835,11.642560243093726,2.5615003,32.98430685897243
2017-06-01 17:00:00,6.091840101384824,10.500780695576864,3.8759995,33.30938033794965
2017-06-01 18:00:00,3.2491075338128956,9.611445972569243,3.219333,33.544281464341125
2017-06-01 19:00:00,2.735031253185199,9.567277165684914,4.4393334,33.5503155690401
2017-06-01 20:00:00,2.7320041240939403,9.593443217194647,4.3268332,33.54485822013388
2017-06-01 21:00:00,2.95023347793081,9.788977306678206,4.3880005,33.50670113139306
2017-06-01 22:00:00,4.125220785075156,10.802677354816538,3.3321662,33.211366727988754
2017-06-01 23:00:00,5.872387268712021,11.180089274193634,3.7436666,33.091700192519085
2017-06-02 00:00:00,5.6193158413064035,11.009416615033317,4.2783337,33.14970890701135
2017-06-02 01:00:00,4.031501325220558,10.010893577088737,3.8076668,33.442466531535665
2017-06-02 02:00:00,3.838632562368493,10.523132919970294,4.1454997,33.29512632579278
2017-06-02 03:00:00,5.447262500957691,11.162332589277256,3.8961668,33.08737246929142
2017-06-02 04:00:00,6.574352236090912,11.57737346610682,4.1475005,32.93151553212174
2017-06-02 05:00:00,6.351824238306809,11.161187407447613,4.2363334,33.07368089672271
2017-06-02 06:00:00,5.243848972053954,10.847185626153546,4.710334,33.166041637846234
2017-06-02 07:00:00,5.202511884455267,11.117425336885745,4.8298335,33.082630696072684
2017-06-02 08:00:00,5.429981689308688,10.993892860367495,4.850333,33.124664429376665
2017-06-02 09:00:00,5.192843134186443,10.868890878908985,5.6185,33.1511347015058
2017-06-02 10:00:00,5.328646694926967,10.88437661540739,5.1979995,33.136503999214625
2017-06-02 11:00:00,5.341966087193688,10.888264800145265,5.086667,33.14006764071482
2017-06-02 12:00:00,5.853516976749605,11.00117331860477,5.3606668,33.09547614918712
2017-06-02 13:00:00,5.301085197023577,10.611030740081404,4.6435,33.22242954419092
2017-06-02 14:00:00,4.805111511678575,10.68819816164077,4.072167,33.192100115833085
2017-06-02 15:00:00,4.70195694230168,10.546084559610406,2.5373337,33.24373577685087
2017-06-02 16:00:00,5.253180036079815,10.90768028580564,2.792167,33.11816248625354
2017-06-02 17:00:00,5.659291479296659,10.83565200792377,4.188833,33.133923186973945
2017-06-02 18:00:00,5.04013489586252,10.682815700788993,4.3164997,33.189521751382514
2017-06-02 19:00:00,5.5028213946666,10.714814350168524,2.5241668,33.171255061718725
2017-06-02 20:00:00,5.42798291788111,10.731784918727271,0.9711667,33.16001445228277
2017-06-02 21:00:00,5.536960894412541,10.811885431272572,-2.4648333,33.128077387182174
2017-06-02 22:00:00,5.877758436913693,10.872989720840181,-3.7603333,33.106428450933855
2017-06-02 23:00:00,5.698892106951146,10.953654768544581,-4.5196667,33.07971121789797
2017-06-03 00:00:00,5.5532824153997,10.990456491911857,-5.0285006,33.053992226737236
2017-06-03 01:00:00,4.512620592444979,10.461897664752016,-5.1299996,33.252236050322686
2017-06-03 02:00:00,2.9230480531639205,9.949727440088765,-4.0115,33.42319303606199
2017-06-03 03:00:00,2.3045540135793505,10.110117965405308,-3.3221667,33.35905598055132
2017-06-03 04:00:00,2.7853872284596517,10.199819508304557,-1.9866668,33.31828668550517
2017-06-03 05:00:00,3.232746355328463,10.547784284174725,-1.4269999,33.197304707429026
2017-06-03 06:00:00,3.806162363285838,10.933584733261029,-0.25733334,33.053086630403726
2017-06-03 07:00:00,3.7556145083458374,10.420887417904353,-0.738,33.235110575018396
2017-06-03 08:00:00,2.6513783293464677,10.004364609711985,-1.193,33.39446496651752
2017-06-03 09:00:00,2.3235937022436484,10.174001077057213,-2.2313335,33.33105331036084
2017-06-03 10:00:00,2.515358840091897,10.369144184503696,-2.5683336,33.25530284503272
2017-06-03 11:00:00,2.5828364806862893,10.462099040946043,-2.8671663,33.22742994922983
2017-06-03 12:00:00,3.1001914830734085,10.365271996925912,-3.1623337,33.27294990674979
2017-06-03 13:00:00,2.068745106827787,9.899583436063494,-3.3856666,33.42212217143203
2017-06-03 14:00:00,1.637582354959335,9.606325898039898,-4.139167,33.515519168421854
2017-06-03 15:00:00,1.2913790091162871,9.351312956722879,-3.5143335,33.572461627833555
2017-06-03 16:00:00,1.0426491934794113,9.196189310276822,-3.8426669,33.60195827390396
2017-06-03 17:00:00,1.1203519091260883,9.171707621137429,-5.4654994,33.60592391164404
2017-06-03 18:00:00,1.1795204710320517,9.230428165941305,-5.7324996,33.59442042380893
2017-06-03 19:00:00,2.0439670867495794,9.779517366050854,-5.402,33.444778762527335
2017-06-03 20:00:00,3.306729067590707,10.44155586681785,-5.4863334,33.21346731556602
2017-06-03 21:00:00,3.5862237059029622,10.140589287440761,-5.382667,33.31500430096058
2017-06-03 22:00:00,1.948731808788938,9.305271639736574,-5.3605,33.55151420936299
2017-06-03 23:00:00,0.9872201468863623,9.109615051870819,-5.541167,33.602998655343825
2017-06-04 00:00:00,0.9178046725889968,9.14438979198384,-5.653667,33.593457609215704
2017-06-04 01:00:00,0.9812036950739271,9.020133146944147,-6.0220003,33.6251621889297
2017-06-04 02:00:00,0.8130208373943768,8.832899151753239,-6.5379996,33.66898043740064
2017-06-04 03:00:00,0.7185141502786176,8.804610891638944,-6.2679996,33.674557287339304
2017-06-04 04:00:00,0.6910896772499135,8.837693234132502,-6.3405,33.667550406894236
2017-06-04 05:00:00,0.6617301904030768,8.908946983639666,-6.6644993,33.65191644202895
2017-06-04 06:00:00,0.6418019582647247,8.998387295421082,-6.4538336,33.63372483185433
2017-06-04 07:00:00,0.6287941346372696,9.160183213297586,-6.2195,33.59576239485065
2017-06-04 08:00:00,1.0323471603998489,9.283130693909982,-5.966667,33.56388139424121
2017-06-04 09:00:00,0.7611251830981869,8.972800724078212,-5.971,33.635370701847116
2017-06-04 10:00:00,0.6838111279839727,8.912736430995125,-5.852667,33.64544675189899
2017-06-04 11:00:00,0.7076251310114389,8.859181631885647,-5.2995,33.65671335911544
2017-06-04 12:00:00,0.7962568794908482,8.872875616600396,-5.2853327,33.65468739934771
2017-06-04 13:00:00,0.7130678342372349,8.818091045636407,-5.289334,33.668031695346095
2017-06-04 14:00:00,0.7787362879803119,8.810486695932582,-5.4804993,33.67014367193714
2017-06-04 15:00:00,0.8880078638157141,8.802352872163127,-5.636167,33.67278098898782
2017-06-04 16:00:00,0.9026329223637919,8.78326595422709,-5.3788333,33.67733653983274
2017-06-04 17:00:00,1.0107629900478698,8.770961688949413,-5.612,33.67879167140624
2017-06-04 18:00:00,1.1364986828835,8.744829184305189,-5.0599995,33.68458022428669
2017-06-04 19:00:00,0.9941912859730433,8.732426659055221,-5.2161665,33.68724745269956
2017-06-04 20:00:00,0.8743070304293203,8.775080611821195,-5.1970005,33.67889764303462
2017-06-04 21:00:00,0.8654379032264632,8.865423008872128,-5.4675,33.66002827764981
2017-06-04 22:00:00,0.9427137164197137,8.859731464285375,-5.518167,33.66113827706785
2017-06-04 23:00:00,0.9143059456835112,8.759736566198896,-5.8255,33.68121923332076
2017-06-05 00:00:00,0.8113631363023993,8.640865955355679,-6.129999,33.707140910676024
2017-06-05 01:00:00,0.6954676342861197,8.632964133796477,-6.3618336,33.70887380249835
2017-06-05 02:00:00,0.6755002043640519,8.636936452251092,-6.7450004,33.70803975944343
2017-06-05 03:00:00,0.6366056864487588,8.627424838789821,-7.2093334,33.7105431896465
2017-06-05 04:00:00,0.7082221861603196,8.64111508424513,-7.156667,33.707239466101115
2017-06-05 05:00:00,0.6913834367075372,8.657679277582062,-7.258167,33.70355018437095
2017-06-05 06:00:00,0.8035927504219519,8.650393677980503,-7.1881666,33.70519458702964
2017-06-05 07:00:00,0.8361884261934491,8.72898611150272,-7.516166,33.68901753023896
2017-06-05 08:00:00,0.9207795331209987,8.812492169236322,-7.4703326,33.67048934024548
2017-06-05 09:00:00,1.0334963774468247,8.925373928933766,-6.7774997,33.64735523781622
2017-06-05 10:00:00,1.2485104124067519,9.063329964084318,-6.5896664,33.60041762870205
2017-06-05 11:00:00,1.017371403928122,8.822195054448173,-4.963,33.66257844260969
2017-06-05 12:00:00,0.7741309305276507,8.749641833428967,-4.318833,33.68390971506891
2017-06-05 13:00:00,0.6992105213398704,8.585521946788361,-4.757167,33.719790731282146
2017-06-05 14:00:00,0.5647225031027964,8.570455955366427,-3.4490001,33.72150570677825
2017-06-05 15:00:00,0.6470368593124467,8.637590433544986,-3.077333,33.706667366445274
2017-06-05 16:00:00,0.7558426127710997,8.724716533096782,-4.022,33.689708202798506
2017-06-05 17:00:00,0.8705725116936033,8.770135277142828,-3.9181666,33.68056484443531
2017-06-05 18:00:00,0.9526988162886172,8.76908761772738,-5.4834995,33.6834851181616
2017-06-05 19:00:00,0.38536503190123356,8.395209019909501,-6.638167,33.761876543199385
2017-06-05 20:00:00,0.39394706247223177,8.50695155797429,-7.716333,33.73832198704303
2017-06-05 21:00:00,0.7437421546424113,8.779092177309181,-7.812834,33.67785933859596
2017-06-05 22:00:00,0.9569019336015413,8.813280992095827,-7.6685004,33.67159393762104
2017-06-05 23:00:00,0.8577457005787767,8.751443342322204,-7.8169994,33.68366469668446
2017-06-06 00:00:00,0.8100100987797209,8.651647189622508,-7.9908338,33.70692461459184
2017-06-06 01:00:00,0.6298253014623308,8.563497166811032,-8.239167,33.722254183640985
2017-06-06 02:00:00,0.6209006381880475,8.577982884233833,-8.1445,33.71990255903321
2017-06-06 03:00:00,0.4399505399562681,8.579957018095811,-7.7166667,33.72152737774255
2017-06-06 04:00:00,0.4593026710536555,8.562170759471726,-6.998667,33.72602263698907
2017-06-06 05:00:00,0.3481818169608396,8.579356599991002,-5.9743333,33.72470327791399
2017-06-06 06:00:00,0.34323652760044426,8.591653402586303,-5.731001,33.722541575494326
2017-06-06 07:00:00,0.3054975681141203,8.630542849063175,-5.4235,33.71413322177601
2017-06-06 08:00:00,0.47640329901830597,8.67761460114994,-4.806,33.70324549820588
2017-06-06 09:00:00,0.40684756900599134,8.715936836495786,-4.768167,33.69347037377507
2017-06-06 10:00:00,0.4503997517347074,8.741047957235835,-4.833833,33.68833953319893
2017-06-06 11:00:00,0.5313604719185572,8.785748179125662,-3.9770002,33.67838371542531
2017-06-06 12:00:00,0.5032551256831765,8.813738110972594,-3.605333,33.67272313682178
2017-06-06 13:00:00,0.5153050274192681,8.823176823430884,-3.1188333,33.67023536663565
2017-06-06 14:00:00,0.5247443326942873,8.819845123842327,-3.3726666,33.66961749209086
2017-06-06 15:00:00,0.4947846212363899,8.84471696587778,-2.8388333,33.66489360581975
2017-06-06 16:00:00,0.5786999580915719,8.878443383245084,0.5445,33.65594866943596
2017-06-06 17:00:00,0.4164807434936104,8.726356805934614,-0.08299999,33.682529087189394
2017-06-06 18:00:00,0.3829458818685242,8.731808453568888,-1.2010001,33.68055565483944
2017-06-06 19:00:00,0.4921605165135329,8.789603046299817,-0.4246667,33.665581827712515
2017-06-06 20:00:00,0.6404334143176161,8.836671658773923,1.4086667,33.649377411470525
2017-06-06 21:00:00,0.6690082207221756,8.899517553029284,0.46733335,33.631493508518325
2017-06-06 22:00:00,0.7771528460571798,8.944096808399976,-0.21450001,33.606431137618316
2017-06-06 23:00:00,0.7784373729174249,8.967953065622936,-0.27266672,33.59092201585028
2017-06-07 00:00:00,0.8974215089618048,9.069053192640908,0.46,33.561997225899
2017-06-07 01:00:00,1.004436885424712,9.09868249614614,0.3456667,33.540664471918106
2017-06-07 02:00:00,1.1027641290597008,9.091232589088563,-0.49733335,33.52090535412428
2017-06-07 03:00:00,1.084395391894114,9.080094735525677,-0.41983333,33.5293528258474
