time,FL (41112) Water Temp,ME (44033) Water Temp,NJ (44065) Water Temp
2013-03-17 09:00:00+00:00,15.3,2.8,4.5
2013-03-17 10:00:00+00:00,15.25,2.9,4.4
2013-03-17 11:00:00+00:00,15.25,2.7,4.4
2013-03-17 12:00:00+00:00,15.3,2.7,4.3
2013-03-17 13:00:00+00:00,15.4,2.7,4.4
2013-03-17 14:00:00+00:00,15.45,2.7,4.4
2013-03-17 15:00:00+00:00,15.7,2.7,4.5
2013-03-17 16:00:00+00:00,16.05,2.8,4.5
2013-03-17 17:00:00+00:00,16.15,2.8,4.5
2013-03-17 18:00:00+00:00,16.15,2.8,4.5
2013-03-17 19:00:00+00:00,16.05,2.9,4.6
2013-03-17 20:00:00+00:00,15.95,2.8,4.6
2013-03-17 21:00:00+00:00,15.8,2.8,4.5
2013-03-17 22:00:00+00:00,15.9,2.7,4.5
2013-03-17 23:00:00+00:00,15.95,2.7,4.5
2013-03-18 00:00:00+00:00,15.9,2.7,4.5
2013-03-18 01:00:00+00:00,15.95,2.6,4.5
2013-03-18 02:00:00+00:00,15.9,2.5,4.5
2013-03-18 03:00:00+00:00,15.9,2.5,4.4
2013-03-18 04:00:00+00:00,15.9,2.5,4.4
2013-03-18 05:00:00+00:00,16.0,2.5,4.4
2013-03-18 06:00:00+00:00,15.9,2.5,4.4
2013-03-18 07:00:00+00:00,15.9,2.5,4.4
2013-03-18 08:00:00+00:00,15.8,2.5,4.4
2013-03-18 09:00:00+00:00,15.8,2.4,4.4
2013-03-18 10:00:00+00:00,15.7,2.4,4.4
2013-03-18 11:00:00+00:00,15.7,2.3,4.4
2013-03-18 12:00:00+00:00,15.75,2.3,4.4
2013-03-18 13:00:00+00:00,15.8,2.2,
2013-03-18 14:00:00+00:00,15.95,2.3,4.5
2013-03-18 15:00:00+00:00,16.299999999999997,2.4,4.6
2013-03-18 16:00:00+00:00,16.549999999999997,2.7,4.6
2013-03-18 17:00:00+00:00,16.9,2.6,4.7
2013-03-18 18:00:00+00:00,17.05,2.7,4.7
2013-03-18 19:00:00+00:00,16.7,2.8,4.8
2013-03-18 20:00:00+00:00,16.65,2.9,4.8
2013-03-18 21:00:00+00:00,16.6,2.8,4.8
2013-03-18 22:00:00+00:00,16.6,2.7,4.9
2013-03-18 23:00:00+00:00,16.5,2.7,4.9
2013-03-19 00:00:00+00:00,16.45,2.6,5.0
2013-03-19 01:00:00+00:00,16.4,2.5,5.0
2013-03-19 02:00:00+00:00,16.4,2.5,5.1
2013-03-19 03:00:00+00:00,16.4,2.5,5.0
2013-03-19 04:00:00+00:00,16.4,2.4,4.9
2013-03-19 05:00:00+00:00,16.4,2.4,4.8
2013-03-19 06:00:00+00:00,16.35,2.2,4.7
2013-03-19 07:00:00+00:00,16.3,2.4,4.7
2013-03-19 08:00:00+00:00,16.1,2.4,4.7
2013-03-19 09:00:00+00:00,16.0,2.5,4.6
2013-03-19 10:00:00+00:00,16.0,2.5,4.6
2013-03-19 11:00:00+00:00,16.0,2.5,4.7
2013-03-19 12:00:00+00:00,16.1,2.7,4.7
2013-03-19 13:00:00+00:00,16.1,2.8,4.8
2013-03-19 14:00:00+00:00,16.2,2.9,4.8
2013-03-19 15:00:00+00:00,16.35,2.8,4.8
2013-03-19 16:00:00+00:00,16.45,2.9,4.8
2013-03-19 17:00:00+00:00,16.65,3.0,4.9
2013-03-19 18:00:00+00:00,16.75,3.1,4.9
2013-03-19 19:00:00+00:00,17.15,3.2,5.0
2013-03-19 20:00:00+00:00,17.2,3.1,5.0
2013-03-19 21:00:00+00:00,17.3,3.1,5.0
2013-03-19 22:00:00+00:00,17.35,3.1,5.0
2013-03-19 23:00:00+00:00,17.3,3.1,4.9
2013-03-20 00:00:00+00:00,17.25,2.9,4.9
2013-03-20 01:00:00+00:00,17.15,2.9,4.9
2013-03-20 02:00:00+00:00,17.0,2.8,4.9
2013-03-20 03:00:00+00:00,16.85,2.9,5.0
2013-03-20 04:00:00+00:00,16.8,2.6,5.0
2013-03-20 05:00:00+00:00,16.8,2.5,5.0
2013-03-20 06:00:00+00:00,16.8,2.5,5.0
2013-03-20 07:00:00+00:00,16.75,2.4,5.0
2013-03-20 08:00:00+00:00,16.7,2.5,5.0
2013-03-20 09:00:00+00:00,16.6,2.6,5.0
2013-03-20 10:00:00+00:00,16.5,2.7,5.0
2013-03-20 11:00:00+00:00,16.45,2.8,5.0
2013-03-20 12:00:00+00:00,16.4,2.2,5.0
2013-03-20 13:00:00+00:00,,2.1,5.0
2013-03-20 14:00:00+00:00,,2.1,5.0
2013-03-20 15:00:00+00:00,,2.2,5.1
2013-03-20 16:00:00+00:00,,2.3,5.1
2013-03-20 17:00:00+00:00,,2.2,5.2
2013-03-20 18:00:00+00:00,,2.2,5.3
2013-03-20 19:00:00+00:00,16.2,2.2,5.3
2013-03-20 20:00:00+00:00,16.15,2.2,5.2
2013-03-20 21:00:00+00:00,16.2,2.2,5.2
2013-03-20 22:00:00+00:00,16.2,2.2,5.1
2013-03-20 23:00:00+00:00,16.1,2.2,5.1
2013-03-21 00:00:00+00:00,16.0,2.1,5.0
2013-03-21 01:00:00+00:00,15.95,2.0,5.0
2013-03-21 02:00:00+00:00,15.9,2.0,4.9
2013-03-21 03:00:00+00:00,15.95,1.9,4.9
2013-03-21 04:00:00+00:00,16.0,1.9,4.9
2013-03-21 05:00:00+00:00,16.0,1.9,5.0
2013-03-21 06:00:00+00:00,16.0,2.0,5.1
2013-03-21 07:00:00+00:00,16.0,2.0,5.1
2013-03-21 08:00:00+00:00,16.0,1.9,5.1
2013-03-21 09:00:00+00:00,16.0,2.0,5.0
2013-03-21 10:00:00+00:00,15.95,2.2,5.0
2013-03-21 11:00:00+00:00,15.9,2.0,5.0
2013-03-21 12:00:00+00:00,15.8,1.9,4.9
2013-03-21 13:00:00+00:00,15.8,2.1,4.9
2013-03-21 14:00:00+00:00,15.8,2.1,4.9
2013-03-21 15:00:00+00:00,15.850000000000001,1.9,4.9
2013-03-21 16:00:00+00:00,15.9,2.1,5.0
2013-03-21 17:00:00+00:00,16.0,2.1,5.0
2013-03-21 18:00:00+00:00,16.1,2.2,5.0
2013-03-21 19:00:00+00:00,16.2,2.4,5.0
2013-03-21 20:00:00+00:00,16.2,2.4,5.0
2013-03-21 21:00:00+00:00,16.15,2.5,5.0
2013-03-21 22:00:00+00:00,16.05,2.4,5.0
2013-03-21 23:00:00+00:00,16.0,2.5,5.0
2013-03-22 00:00:00+00:00,15.850000000000001,2.5,4.9
2013-03-22 01:00:00+00:00,15.7,2.5,4.9
2013-03-22 02:00:00+00:00,15.6,2.5,4.9
2013-03-22 03:00:00+00:00,15.649999999999999,2.5,4.9
2013-03-22 04:00:00+00:00,15.6,2.5,4.9
2013-03-22 05:00:00+00:00,15.649999999999999,2.5,4.9
2013-03-22 06:00:00+00:00,15.7,2.5,4.9
2013-03-22 07:00:00+00:00,15.649999999999999,2.5,4.9
2013-03-22 08:00:00+00:00,15.649999999999999,2.4,4.8
2013-03-22 09:00:00+00:00,15.7,2.1,4.8
2013-03-22 10:00:00+00:00,15.7,2.3,4.8
2013-03-22 11:00:00+00:00,15.7,2.3,4.8
2013-03-22 12:00:00+00:00,15.6,2.5,4.8
2013-03-22 13:00:00+00:00,15.55,2.6,4.6
2013-03-22 14:00:00+00:00,15.45,2.7,4.5
2013-03-22 15:00:00+00:00,15.55,2.7,4.6
2013-03-22 16:00:00+00:00,15.649999999999999,2.8,4.6
2013-03-22 17:00:00+00:00,15.8,3.0,4.7
2013-03-22 18:00:00+00:00,15.8,2.9,4.7
2013-03-22 19:00:00+00:00,15.9,2.9,4.7
2013-03-22 20:00:00+00:00,15.850000000000001,2.9,4.7
2013-03-22 21:00:00+00:00,15.8,2.8,4.7
2013-03-22 22:00:00+00:00,15.75,2.8,4.6
2013-03-22 23:00:00+00:00,15.7,2.7,4.6
2013-03-23 00:00:00+00:00,15.8,2.7,4.5
2013-03-23 01:00:00+00:00,15.8,2.6,4.5
2013-03-23 02:00:00+00:00,15.8,2.5,4.5
2013-03-23 03:00:00+00:00,15.850000000000001,2.4,4.5
2013-03-23 04:00:00+00:00,15.9,2.5,4.5
2013-03-23 05:00:00+00:00,15.850000000000001,2.5,4.5
2013-03-23 06:00:00+00:00,15.8,2.5,4.4
2013-03-23 07:00:00+00:00,15.8,2.4,4.4
2013-03-23 08:00:00+00:00,15.75,2.4,4.4
2013-03-23 09:00:00+00:00,15.7,2.4,4.2
2013-03-23 10:00:00+00:00,15.7,2.4,4.2
2013-03-23 11:00:00+00:00,15.8,2.4,4.3
2013-03-23 12:00:00+00:00,15.850000000000001,2.4,4.3
2013-03-23 13:00:00+00:00,15.9,2.5,4.3
2013-03-23 14:00:00+00:00,15.85,2.4,4.4
2013-03-23 15:00:00+00:00,15.75,2.6,4.5
2013-03-23 16:00:00+00:00,15.8,2.5,4.5
2013-03-23 17:00:00+00:00,15.75,2.6,4.6
2013-03-23 18:00:00+00:00,15.7,2.7,4.7
2013-03-23 19:00:00+00:00,15.9,2.7,4.7
2013-03-23 20:00:00+00:00,15.9,2.7,4.7
2013-03-23 21:00:00+00:00,15.8,2.8,4.7
2013-03-23 22:00:00+00:00,15.8,2.8,4.7
2013-03-23 23:00:00+00:00,15.8,2.8,4.6
2013-03-24 00:00:00+00:00,15.75,2.7,4.6
2013-03-24 01:00:00+00:00,15.75,2.7,4.6
2013-03-24 02:00:00+00:00,15.8,2.7,4.5
2013-03-24 03:00:00+00:00,15.7,2.7,4.5
2013-03-24 04:00:00+00:00,15.7,2.7,4.5
2013-03-24 05:00:00+00:00,15.8,2.7,4.5
2013-03-24 06:00:00+00:00,15.8,2.7,4.5
2013-03-24 07:00:00+00:00,15.7,2.7,4.5
2013-03-24 08:00:00+00:00,15.7,2.7,4.5
2013-03-24 09:00:00+00:00,15.7,2.7,4.4
2013-03-24 10:00:00+00:00,15.7,2.7,4.4
2013-03-24 11:00:00+00:00,15.7,2.7,4.4
2013-03-24 12:00:00+00:00,15.5,2.8,4.4
2013-03-24 13:00:00+00:00,15.5,2.8,4.5
2013-03-24 14:00:00+00:00,15.5,2.9,4.6
2013-03-24 15:00:00+00:00,15.6,3.0,4.7
2013-03-24 16:00:00+00:00,15.649999999999999,3.0,4.9
2013-03-24 17:00:00+00:00,15.850000000000001,3.1,5.5
2013-03-24 18:00:00+00:00,16.1,3.2,5.5
2013-03-24 19:00:00+00:00,16.45,3.2,5.4
2013-03-24 20:00:00+00:00,16.6,3.3,5.5
2013-03-24 21:00:00+00:00,16.6,3.1,5.3
2013-03-24 22:00:00+00:00,16.65,3.2,5.2
2013-03-24 23:00:00+00:00,16.6,3.1,5.1
2013-03-25 00:00:00+00:00,16.5,3.1,
2013-03-25 01:00:00+00:00,16.4,3.2,
2013-03-25 02:00:00+00:00,16.35,3.2,
2013-03-25 03:00:00+00:00,16.25,3.2,4.8
2013-03-25 04:00:00+00:00,16.15,3.2,4.8
2013-03-25 05:00:00+00:00,16.1,3.1,4.8
2013-03-25 06:00:00+00:00,16.1,3.0,4.8
2013-03-25 07:00:00+00:00,16.05,2.9,4.7
2013-03-25 08:00:00+00:00,16.0,2.8,4.7
2013-03-25 09:00:00+00:00,16.0,2.8,4.7
2013-03-25 10:00:00+00:00,15.9,2.9,4.6
2013-03-25 11:00:00+00:00,15.9,2.9,4.5
2013-03-25 12:00:00+00:00,15.75,3.1,4.5
2013-03-25 13:00:00+00:00,15.7,3.2,4.5
2013-03-25 14:00:00+00:00,,3.3,4.4
2013-03-25 15:00:00+00:00,,3.4,4.5
2013-03-25 16:00:00+00:00,,3.4,4.6
2013-03-25 17:00:00+00:00,,3.5,4.7
2013-03-25 18:00:00+00:00,,3.6,
2013-03-25 19:00:00+00:00,,3.7,5.1
2013-03-25 20:00:00+00:00,15.8,3.7,5.2
2013-03-25 21:00:00+00:00,15.9,3.4,5.3
2013-03-25 22:00:00+00:00,15.850000000000001,3.3,5.3
2013-03-25 23:00:00+00:00,15.8,3.3,5.2
2013-03-26 00:00:00+00:00,15.75,3.5,5.2
2013-03-26 01:00:00+00:00,15.7,3.4,5.2
2013-03-26 02:00:00+00:00,15.649999999999999,3.4,5.2
2013-03-26 03:00:00+00:00,15.55,3.4,4.7
2013-03-26 04:00:00+00:00,15.4,3.3,4.6
2013-03-26 05:00:00+00:00,15.45,3.2,4.6
2013-03-26 06:00:00+00:00,15.5,3.1,4.5
2013-03-26 07:00:00+00:00,15.4,3.1,4.5
2013-03-26 08:00:00+00:00,15.350000000000001,3.1,4.4
2013-03-26 09:00:00+00:00,15.3,3.2,4.5
2013-03-26 10:00:00+00:00,15.2,3.2,4.6
2013-03-26 11:00:00+00:00,15.2,3.3,4.7
2013-03-26 12:00:00+00:00,15.149999999999999,3.3,4.7
2013-03-26 13:00:00+00:00,15.149999999999999,3.3,4.8
2013-03-26 14:00:00+00:00,15.149999999999999,3.3,4.9
2013-03-26 15:00:00+00:00,15.2,3.4,5.0
2013-03-26 16:00:00+00:00,,3.5,5.2
2013-03-26 17:00:00+00:00,15.4,3.5,5.5
2013-03-26 18:00:00+00:00,15.5,3.6,5.5
2013-03-26 19:00:00+00:00,15.5,3.7,5.5
2013-03-26 20:00:00+00:00,15.5,3.3,5.5
2013-03-26 21:00:00+00:00,15.5,3.3,5.4
2013-03-26 22:00:00+00:00,15.45,3.2,5.5
2013-03-26 23:00:00+00:00,15.4,3.2,5.4
2013-03-27 00:00:00+00:00,15.4,3.2,5.3
2013-03-27 01:00:00+00:00,15.4,3.2,5.3
2013-03-27 02:00:00+00:00,15.3,3.2,5.2
2013-03-27 03:00:00+00:00,15.350000000000001,3.2,5.1
2013-03-27 04:00:00+00:00,15.3,3.2,5.1
2013-03-27 05:00:00+00:00,15.3,3.1,5.1
2013-03-27 06:00:00+00:00,15.4,3.1,5.1
2013-03-27 07:00:00+00:00,15.4,3.0,5.0
2013-03-27 08:00:00+00:00,15.4,3.0,5.0
2013-03-27 09:00:00+00:00,15.3,3.0,4.9
2013-03-27 10:00:00+00:00,15.2,3.0,4.9
2013-03-27 11:00:00+00:00,15.05,3.0,4.8
2013-03-27 12:00:00+00:00,15.1,3.1,4.9
2013-03-27 13:00:00+00:00,15.0,3.1,4.8
2013-03-27 14:00:00+00:00,15.1,3.2,4.9
2013-03-27 15:00:00+00:00,15.0,3.2,5.0
2013-03-27 16:00:00+00:00,15.149999999999999,3.3,5.1
2013-03-27 17:00:00+00:00,15.3,3.3,5.3
2013-03-27 18:00:00+00:00,15.55,3.4,5.3
2013-03-27 19:00:00+00:00,15.5,3.4,5.3
2013-03-27 20:00:00+00:00,15.6,3.5,5.4
2013-03-27 21:00:00+00:00,15.65,3.5,5.4
2013-03-27 22:00:00+00:00,15.7,3.4,5.4
2013-03-27 23:00:00+00:00,15.55,3.4,5.4
2013-03-28 00:00:00+00:00,15.350000000000001,3.4,5.4
2013-03-28 01:00:00+00:00,15.25,3.4,5.3
2013-03-28 02:00:00+00:00,15.149999999999999,3.4,5.3
2013-03-28 03:00:00+00:00,15.2,3.4,5.3
2013-03-28 04:00:00+00:00,15.149999999999999,3.4,5.3
2013-03-28 05:00:00+00:00,15.1,3.4,5.2
2013-03-28 06:00:00+00:00,15.05,3.4,5.2
2013-03-28 07:00:00+00:00,15.0,3.4,5.1
2013-03-28 08:00:00+00:00,14.95,3.4,5.1
2013-03-28 09:00:00+00:00,14.95,3.3,5.1
2013-03-28 10:00:00+00:00,15.0,3.3,5.0
2013-03-28 11:00:00+00:00,15.0,3.3,5.0
2013-03-28 12:00:00+00:00,15.0,3.3,5.1
2013-03-28 13:00:00+00:00,15.1,3.3,5.1
2013-03-28 14:00:00+00:00,15.1,3.4,5.2
2013-03-28 15:00:00+00:00,15.05,3.4,5.3
2013-03-28 16:00:00+00:00,15.0,3.5,5.4
2013-03-28 17:00:00+00:00,15.0,3.7,5.6
2013-03-28 18:00:00+00:00,15.1,3.7,5.9
2013-03-28 19:00:00+00:00,15.149999999999999,3.6,5.7
2013-03-28 20:00:00+00:00,15.0,3.5,5.5
2013-03-28 21:00:00+00:00,15.0,3.7,5.5
2013-03-28 22:00:00+00:00,15.1,3.7,5.5
2013-03-28 23:00:00+00:00,15.149999999999999,3.6,5.5
2013-03-29 00:00:00+00:00,15.149999999999999,3.5,5.4
2013-03-29 01:00:00+00:00,15.1,3.4,5.5
2013-03-29 02:00:00+00:00,15.0,3.4,5.4
2013-03-29 03:00:00+00:00,15.0,3.3,5.4
2013-03-29 04:00:00+00:00,14.95,3.3,5.3
2013-03-29 05:00:00+00:00,14.9,3.4,5.3
2013-03-29 06:00:00+00:00,14.8,3.3,5.3
2013-03-29 07:00:00+00:00,14.75,3.4,5.2
2013-03-29 08:00:00+00:00,14.7,3.5,5.2
2013-03-29 09:00:00+00:00,14.7,3.5,5.2
2013-03-29 10:00:00+00:00,14.7,3.5,5.2
2013-03-29 11:00:00+00:00,14.7,3.5,5.2
2013-03-29 12:00:00+00:00,14.7,3.5,5.3
2013-03-29 13:00:00+00:00,14.75,3.6,5.4
2013-03-29 14:00:00+00:00,14.8,3.7,5.4
2013-03-29 15:00:00+00:00,15.2,3.9,5.7
2013-03-29 16:00:00+00:00,15.7,4.4,5.9
2013-03-29 17:00:00+00:00,15.850000000000001,4.0,6.4
2013-03-29 18:00:00+00:00,15.8,3.8,7.1
2013-03-29 19:00:00+00:00,15.649999999999999,4.2,6.7
2013-03-29 20:00:00+00:00,15.45,4.1,6.2
2013-03-29 21:00:00+00:00,15.25,4.2,6.2
2013-03-29 22:00:00+00:00,15.149999999999999,4.1,6.3
2013-03-29 23:00:00+00:00,15.1,3.9,6.4
2013-03-30 00:00:00+00:00,15.1,3.9,6.2
2013-03-30 01:00:00+00:00,15.2,3.8,6.2
2013-03-30 02:00:00+00:00,15.2,3.8,6.1
2013-03-30 03:00:00+00:00,15.2,3.8,5.9
2013-03-30 04:00:00+00:00,15.149999999999999,3.7,5.8
2013-03-30 05:00:00+00:00,15.0,3.7,5.7
2013-03-30 06:00:00+00:00,14.9,3.7,5.6
2013-03-30 07:00:00+00:00,14.9,3.6,5.7
2013-03-30 08:00:00+00:00,14.9,3.6,5.7
2013-03-30 09:00:00+00:00,14.9,3.7,5.7
2013-03-30 10:00:00+00:00,14.9,3.6,5.7
2013-03-30 11:00:00+00:00,14.9,3.6,5.7
2013-03-30 12:00:00+00:00,14.850000000000001,3.8,5.7
2013-03-30 13:00:00+00:00,14.9,3.9,5.8
2013-03-30 14:00:00+00:00,15.0,3.9,5.9
2013-03-30 15:00:00+00:00,15.4,4.0,6.2
2013-03-30 16:00:00+00:00,15.6,4.3,6.1
2013-03-30 17:00:00+00:00,15.8,4.6,6.5
2013-03-30 18:00:00+00:00,16.0,4.4,7.0
2013-03-30 19:00:00+00:00,16.1,4.5,6.9
2013-03-30 20:00:00+00:00,16.0,4.2,6.5
2013-03-30 21:00:00+00:00,15.9,4.3,6.4
2013-03-30 22:00:00+00:00,15.9,4.5,6.3
2013-03-30 23:00:00+00:00,15.8,4.5,6.1
2013-03-31 00:00:00+00:00,15.7,4.4,6.1
2013-03-31 01:00:00+00:00,15.7,4.2,6.2
2013-03-31 02:00:00+00:00,,4.1,6.1
2013-03-31 03:00:00+00:00,,4.1,6.1
2013-03-31 04:00:00+00:00,,4.1,6.0
2013-03-31 05:00:00+00:00,,4.0,6.0
2013-03-31 06:00:00+00:00,15.4,4.0,6.1
2013-03-31 07:00:00+00:00,15.3,3.9,6.2
2013-03-31 08:00:00+00:00,15.25,3.8,6.0
2013-03-31 09:00:00+00:00,15.3,3.8,5.8
2013-03-31 10:00:00+00:00,15.3,3.8,5.7
2013-03-31 11:00:00+00:00,15.3,3.2,5.6
2013-03-31 12:00:00+00:00,15.4,3.4,5.7
2013-03-31 13:00:00+00:00,15.4,3.8,5.9
2013-03-31 14:00:00+00:00,15.45,3.9,6.3
2013-03-31 15:00:00+00:00,15.7,4.3,6.5
2013-03-31 16:00:00+00:00,16.1,4.2,6.7
2013-03-31 17:00:00+00:00,16.1,4.3,6.5
2013-03-31 18:00:00+00:00,16.1,4.3,6.2
2013-03-31 19:00:00+00:00,16.2,4.5,6.1
2013-03-31 20:00:00+00:00,16.05,4.5,6.1
2013-03-31 21:00:00+00:00,16.05,4.3,6.1
2013-03-31 22:00:00+00:00,16.1,4.4,6.1
2013-03-31 23:00:00+00:00,16.1,4.4,5.9
2013-04-01 00:00:00+00:00,16.1,4.4,6.0
2013-04-01 01:00:00+00:00,16.05,,6.0
2013-04-01 02:00:00+00:00,16.0,4.3,6.1
2013-04-01 03:00:00+00:00,16.0,4.2,6.1
2013-04-01 04:00:00+00:00,15.95,4.2,6.1
2013-04-01 05:00:00+00:00,15.9,4.0,6.0
2013-04-01 06:00:00+00:00,15.850000000000001,4.0,5.9
2013-04-01 07:00:00+00:00,15.850000000000001,4.0,5.8
2013-04-01 08:00:00+00:00,15.9,4.0,5.8
2013-04-01 09:00:00+00:00,15.9,4.1,5.8
2013-04-01 10:00:00+00:00,15.9,4.0,
2013-04-01 11:00:00+00:00,15.850000000000001,4.0,5.8
2013-04-01 12:00:00+00:00,15.9,4.0,5.8
2013-04-01 13:00:00+00:00,15.9,4.0,6.0
2013-04-01 14:00:00+00:00,16.1,4.0,6.1
2013-04-01 15:00:00+00:00,16.3,4.0,6.2
2013-04-01 16:00:00+00:00,,4.1,6.3
2013-04-01 17:00:00+00:00,,4.1,6.4
2013-04-01 18:00:00+00:00,,4.2,6.4
2013-04-01 19:00:00+00:00,17.25,4.3,6.4
2013-04-01 20:00:00+00:00,17.200000000000003,4.1,6.4
2013-04-01 21:00:00+00:00,17.299999999999997,4.4,6.4
2013-04-01 22:00:00+00:00,17.549999999999997,4.3,6.4
2013-04-01 23:00:00+00:00,17.75,4.2,6.2
2013-04-02 00:00:00+00:00,17.4,4.4,6.2
2013-04-02 01:00:00+00:00,17.200000000000003,4.3,6.2
2013-04-02 02:00:00+00:00,17.0,4.4,6.1
2013-04-02 03:00:00+00:00,17.15,4.2,6.0
2013-04-02 04:00:00+00:00,17.3,4.1,6.0
2013-04-02 05:00:00+00:00,17.25,4.1,6.0
2013-04-02 06:00:00+00:00,17.3,4.0,5.9
2013-04-02 07:00:00+00:00,17.25,4.0,5.9
2013-04-02 08:00:00+00:00,17.15,4.0,5.8
2013-04-02 09:00:00+00:00,17.1,3.9,5.8
2013-04-02 10:00:00+00:00,17.0,3.8,5.8
2013-04-02 11:00:00+00:00,16.95,3.8,5.7
2013-04-02 12:00:00+00:00,16.8,3.9,5.7
2013-04-02 13:00:00+00:00,16.85,3.9,5.7
2013-04-02 14:00:00+00:00,17.0,3.9,5.8
2013-04-02 15:00:00+00:00,17.0,4.0,5.8
2013-04-02 16:00:00+00:00,17.05,4.0,5.8
2013-04-02 17:00:00+00:00,17.35,4.0,5.9
2013-04-02 18:00:00+00:00,17.65,4.1,5.9
2013-04-02 19:00:00+00:00,17.700000000000003,4.1,5.9
2013-04-02 20:00:00+00:00,17.45,4.1,5.9
2013-04-02 21:00:00+00:00,17.5,4.2,5.8
2013-04-02 22:00:00+00:00,17.5,4.1,5.8
2013-04-02 23:00:00+00:00,17.3,4.1,5.7
2013-04-03 00:00:00+00:00,17.200000000000003,4.1,5.7
2013-04-03 01:00:00+00:00,17.0,4.1,5.7
2013-04-03 02:00:00+00:00,17.0,4.0,5.7
2013-04-03 03:00:00+00:00,16.9,3.9,5.7
2013-04-03 04:00:00+00:00,16.9,3.9,5.7
2013-04-03 05:00:00+00:00,16.9,3.9,5.6
2013-04-03 06:00:00+00:00,16.85,3.9,5.6
2013-04-03 07:00:00+00:00,16.85,3.9,5.6
2013-04-03 08:00:00+00:00,16.75,3.9,5.6
2013-04-03 09:00:00+00:00,16.700000000000003,3.9,5.6
2013-04-03 10:00:00+00:00,16.8,3.8,5.5
2013-04-03 11:00:00+00:00,16.85,3.8,5.5
2013-04-03 12:00:00+00:00,16.35,3.8,5.5
2013-04-03 13:00:00+00:00,16.6,3.8,5.6
2013-04-03 14:00:00+00:00,16.9,3.9,5.6
2013-04-03 15:00:00+00:00,16.9,3.9,5.6
2013-04-03 16:00:00+00:00,17.05,3.9,5.7
2013-04-03 17:00:00+00:00,17.1,4.0,5.7
2013-04-03 18:00:00+00:00,17.1,4.0,5.8
2013-04-03 19:00:00+00:00,17.2,4.0,5.8
2013-04-03 20:00:00+00:00,17.15,4.0,5.9
2013-04-03 21:00:00+00:00,17.0,4.0,5.9
2013-04-03 22:00:00+00:00,16.8,4.0,5.9
2013-04-03 23:00:00+00:00,16.75,4.0,5.9
2013-04-04 00:00:00+00:00,16.7,3.9,5.9
2013-04-04 01:00:00+00:00,16.6,3.9,5.8
2013-04-04 02:00:00+00:00,16.55,3.9,5.8
2013-04-04 03:00:00+00:00,16.5,3.9,5.8
2013-04-04 04:00:00+00:00,16.4,3.9,5.7
2013-04-04 05:00:00+00:00,16.4,3.9,5.7
2013-04-04 06:00:00+00:00,16.4,3.9,5.7
2013-04-04 07:00:00+00:00,16.3,3.8,5.7
2013-04-04 08:00:00+00:00,16.3,3.8,5.6
2013-04-04 09:00:00+00:00,16.3,3.8,5.6
2013-04-04 10:00:00+00:00,16.3,3.8,5.6
2013-04-04 11:00:00+00:00,16.4,3.7,5.6
2013-04-04 12:00:00+00:00,16.45,3.8,5.6
2013-04-04 13:00:00+00:00,16.5,3.8,5.7
2013-04-04 14:00:00+00:00,16.55,3.8,
2013-04-04 15:00:00+00:00,16.6,3.9,5.9
2013-04-04 16:00:00+00:00,16.799999999999997,3.9,6.3
2013-04-04 17:00:00+00:00,16.85,4.0,6.3
2013-04-04 18:00:00+00:00,16.8,4.0,6.2
2013-04-04 19:00:00+00:00,16.8,4.0,6.1
2013-04-04 20:00:00+00:00,16.85,4.1,6.1
2013-04-04 21:00:00+00:00,16.9,4.1,5.9
2013-04-04 22:00:00+00:00,17.3,4.1,5.9
2013-04-04 23:00:00+00:00,17.1,4.0,5.8
2013-04-05 00:00:00+00:00,17.0,4.0,5.8
2013-04-05 01:00:00+00:00,16.85,4.0,5.8
2013-04-05 02:00:00+00:00,16.95,4.0,5.8
2013-04-05 03:00:00+00:00,17.0,4.0,5.8
2013-04-05 04:00:00+00:00,16.85,4.0,5.8
2013-04-05 05:00:00+00:00,16.7,4.0,5.8
2013-04-05 06:00:00+00:00,16.6,4.0,5.8
2013-04-05 07:00:00+00:00,16.55,4.0,5.8
2013-04-05 08:00:00+00:00,16.6,4.0,5.8
2013-04-05 09:00:00+00:00,16.6,4.0,5.8
2013-04-05 10:00:00+00:00,16.6,4.0,5.8
2013-04-05 11:00:00+00:00,16.5,4.0,5.7
2013-04-05 12:00:00+00:00,16.45,4.0,5.8
2013-04-05 13:00:00+00:00,16.4,4.0,5.8
2013-04-05 14:00:00+00:00,16.5,4.0,6.0
2013-04-05 15:00:00+00:00,16.4,4.0,6.1
2013-04-05 16:00:00+00:00,16.4,4.1,6.4
2013-04-05 17:00:00+00:00,16.4,4.1,6.7
2013-04-05 18:00:00+00:00,16.4,4.1,6.9
2013-04-05 19:00:00+00:00,16.4,4.2,7.3
2013-04-05 20:00:00+00:00,16.5,4.2,7.7
2013-04-05 21:00:00+00:00,16.5,4.2,7.7
2013-04-05 22:00:00+00:00,16.5,4.2,7.4
2013-04-05 23:00:00+00:00,16.4,4.2,6.9
2013-04-06 00:00:00+00:00,16.3,4.2,6.8
2013-04-06 01:00:00+00:00,16.3,4.2,6.4
2013-04-06 02:00:00+00:00,16.3,4.1,6.2
2013-04-06 03:00:00+00:00,16.3,4.1,6.1
2013-04-06 04:00:00+00:00,16.2,4.1,6.0
2013-04-06 05:00:00+00:00,16.2,4.1,6.0
2013-04-06 06:00:00+00:00,16.25,4.1,5.9
